H0_true,H0_inferred_gr,delta_H0_inferred_minus_true,omega_m_true,omega_m_assumed,omega_k_true,r_d_true,r_d_assumed,theta_star_true,theta_star_obs,A_lens_true,A_lens_obs,relief_fraction,rd_shift_needed_frac_for_H0local
6.800073863592643875e+01,6.980061249920885302e+01,1.799873863282414277e+00,3.572799433383765932e-01,3.339634542440764187e-01,0.000000000000000000e+00,1.469272634207669626e+02,1.470900000000000034e+02,1.123839849134556160e-02,1.123839849134556160e-02,1.029660838356343033e+00,1.029660838356343033e+00,4.286808034301516912e-01,-4.349299994343880371e-02
6.222460208441626150e+01,7.152359298341150406e+01,9.298990898995242560e+00,3.153563022373039870e-01,2.774337986400972622e-01,0.000000000000000000e+00,1.604759959162386167e+02,1.470900000000000034e+02,1.069480687265868431e-02,1.069480687265868431e-02,9.384786720565742035e-01,9.384786720565742035e-01,7.363558898949111864e-01,-2.004170057842458164e-02
6.697490725612256313e+01,6.782155088274205923e+01,8.466436266194961036e-01,2.876449116225728297e-01,2.987306690925707886e-01,0.000000000000000000e+00,1.511803010083634149e+02,1.470900000000000034e+02,1.044808602013351864e-02,1.044808602013351864e-02,9.738333175921872753e-01,9.738333175921872753e-01,7.527694334679535526e-02,-7.032751566967643253e-02
7.315783049290010354e+01,7.740967191012485671e+01,4.251841417224753172e+00,3.803957558119397397e-01,2.905562819245150474e-01,0.000000000000000000e+00,1.396753819171700286e+02,1.470900000000000034e+02,1.178108447423437989e-02,1.178108447423437989e-02,9.604170422261677498e-01,9.604170422261677498e-01,2.125585874777033979e-01,5.989952478905991029e-02
7.403257961447653202e+01,7.476153238943092560e+01,7.289527749543935897e-01,3.608651435946564900e-01,3.007660405997937825e-01,0.000000000000000000e+00,1.380922790208527715e+02,1.470900000000000034e+02,1.153852983598617835e-02,1.153852983598617835e-02,9.771452437078804731e-01,9.771452437078804731e-01,6.854406447444771899e-01,2.393215227885403529e-02
7.136287491263348670e+01,7.968586189569660405e+01,8.322986983063117350e+00,3.551381213447538654e-01,2.571087552875704896e-01,0.000000000000000000e+00,1.443046456361732339e+02,1.470900000000000034e+02,1.155136252191545608e-02,1.155136252191545608e-02,9.034479900659428964e-01,9.034479900659428964e-01,-1.939039099458232940e-01,9.073047272431411514e-02
7.190090459923034416e+01,7.473481588297291012e+01,2.833911283742565956e+00,3.437317904984208417e-01,2.978412668768523064e-01,0.000000000000000000e+00,1.443450972017396055e+02,1.470900000000000034e+02,1.148969297750136211e-02,1.148969297750136211e-02,9.723825540162097658e-01,9.723825540162097658e-01,6.902114494691229396e-01,2.356727563959926108e-02
6.804252098304942820e+01,7.813697407954340690e+01,1.009445309649397871e+01,3.781137531574920163e-01,2.852588091296085482e-01,0.000000000000000000e+00,1.507603607814117765e+02,1.470900000000000034e+02,1.180432625156030944e-02,1.180432625156030944e-02,9.516215219541730441e-01,9.516215219541730441e-01,8.268320008153351441e-02,6.977036825742666259e-02
7.007496075119405532e+01,8.285212059015725572e+01,1.277715983896320040e+01,3.726996705006914712e-01,2.290831484324599154e-01,0.000000000000000000e+00,1.431392225646177110e+02,1.470900000000000034e+02,1.147311054365064004e-02,1.147311054365064004e-02,8.527884205720535071e-01,8.527884205720535071e-01,-7.593072482423688374e-01,1.335685908995047910e-01
6.803733345585699510e+01,8.200411855980462406e+01,1.396678510394762895e+01,3.342062637853415730e-01,2.123808194117629000e-01,0.000000000000000000e+00,1.479626096995374951e+02,1.470900000000000034e+02,1.102502692583019230e-02,1.102502692583019230e-02,8.211119433605909013e-01,8.211119433605909013e-01,-6.078783142508272785e-01,1.219705768062444573e-01
7.199188708173758755e+01,7.248605151679399228e+01,4.941644350564047272e-01,3.142025218520421159e-01,2.672186645281311446e-01,0.000000000000000000e+00,1.388738649097546158e+02,1.470900000000000034e+02,1.067785114485011663e-02,1.067785114485011663e-02,9.210392069419338634e-01,9.210392069419338634e-01,9.082234851417843036e-01,-6.974647381151166670e-03
6.328442697769047243e+01,6.860309773917512643e+01,5.318670761484654008e+00,3.076498765727072593e-01,3.005716907315704178e-01,0.000000000000000000e+00,1.578598460988535521e+02,1.470900000000000034e+02,1.059315604002028857e-02,1.059315604002028857e-02,9.768294854232685287e-01,9.768294854232685287e-01,2.148388819955574514e-01,-5.971889273815578214e-02
6.856903653773790097e+01,6.929925296068724094e+01,7.302164229493399716e-01,2.941675492104809941e-01,2.847745392658891372e-01,0.000000000000000000e+00,1.467420411518101844e+02,1.470900000000000034e+02,1.047299594235002670e-02,1.047299594235002670e-02,9.508134182896498254e-01,9.508134182896498254e-01,3.391523144084351848e-01,-5.024227386722435185e-02
6.991697157809706198e+01,6.913206792688485791e+01,-7.849036512122040676e-01,3.375165614593084173e-01,3.356957591312603184e-01,0.000000000000000000e+00,1.451377759526649243e+02,1.470900000000000034e+02,1.115467808866948615e-02,1.115467808866948615e-02,1.032327865863806871e+00,1.032327865863806871e+00,3.092978440865811196e-01,-5.258178203342045443e-02
6.646691690998157753e+01,7.847992022340622498e+01,1.201300331342464744e+01,3.773814660238556384e-01,2.790302356475381496e-01,0.000000000000000000e+00,1.537465350427782482e+02,1.470900000000000034e+02,1.175233283248672267e-02,1.175233283248672267e-02,9.411749422381296970e-01,9.411749422381296970e-01,2.144281724888741358e-02,7.441539085454418334e-02
7.000228899417339790e+01,7.191588786865646910e+01,1.913598874483071199e+00,3.448339379819772010e-01,3.138276835792292996e-01,0.000000000000000000e+00,1.454972706189588791e+02,1.470900000000000034e+02,1.129236495095303772e-02,1.129236495095303772e-02,9.981374457302871761e-01,9.981374457302871761e-01,8.064085479743692275e-01,-1.473190934923218620e-02
7.474244868776196427e+01,7.841119047411291376e+01,3.668741786350949496e+00,3.672644007315460923e-01,2.810226226157127583e-01,0.000000000000000000e+00,1.386131541813333286e+02,1.470900000000000034e+02,1.177530416099223202e-02,1.177530416099223202e-02,9.445291471898323854e-01,9.445291471898323854e-01,3.371598676555009888e-02,7.348631809188632680e-02
6.952050191648493183e+01,7.285705454652878643e+01,3.336552630043854606e+00,3.496539890693466379e-01,2.905114395137599614e-01,0.000000000000000000e+00,1.431135815160591562e+02,1.470900000000000034e+02,1.109302623077266896e-02,1.109302623077266896e-02,9.603429273644498165e-01,9.603429273644498165e-01,9.744740261658546565e-01,-1.941331060950179932e-03
6.731049683791485450e+01,8.004960960980693585e+01,1.273911277189208135e+01,3.983787497162942781e-01,2.778783302069400274e-01,0.000000000000000000e+00,1.512584605719475803e+02,1.470900000000000034e+02,1.196591105258137770e-02,1.196591105258137770e-02,9.392302322798077308e-01,9.392302322798077308e-01,-2.588588588940969881e-01,9.573412500620959165e-02
6.862134533442679185e+01,7.382637641350370927e+01,5.205031079076917422e+00,3.459056744118059745e-01,2.860168098185739138e-01,0.000000000000000000e+00,1.466116869871811161e+02,1.470900000000000034e+02,1.117002371267844345e-02,1.117002371267844345e-02,9.528850258241639004e-01,9.528850258241639004e-01,8.524327833029089474e-01,1.122196897046578989e-02
7.515183705191260799e+01,8.639033146632462490e+01,1.123849441441201691e+01,3.651530799519188131e-01,2.169253659246440924e-01,0.000000000000000000e+00,1.373678925548006760e+02,1.470900000000000034e+02,1.170583615222245584e-02,1.170583615222245584e-02,8.298505620389315940e-01,8.298505620389315940e-01,-1.391130618986542444e+00,1.814644312984330377e-01
7.158476597614779280e+01,7.379054395646191722e+01,2.205777980314124420e+00,3.481851447675800015e-01,2.883867522544645290e-01,0.000000000000000000e+00,1.406110856602259105e+02,1.470900000000000034e+02,1.120125729641731002e-02,1.120125729641731002e-02,9.568246961802995276e-01,9.568246961802995276e-01,8.588314363460860523e-01,1.073610974006800056e-02
7.485086378322270662e+01,7.415739109756263758e+01,-6.934726856600690326e-01,3.605122740870915221e-01,3.025207351058677996e-01,0.000000000000000000e+00,1.358650880681546482e+02,1.470900000000000034e+02,1.147255465629757297e-02,1.147255465629757297e-02,9.799914724375788921e-01,9.799914724375788921e-01,7.933230182923859397e-01,1.572462685455788822e-02
7.062605993486629075e+01,7.440400933662552063e+01,3.777949401759229886e+00,3.576083950137091128e-01,3.128555886740793102e-01,0.000000000000000000e+00,1.468300553885480042e+02,1.470900000000000034e+02,1.166546167919813026e-02,1.166546167919813026e-02,9.965903596749657867e-01,9.965903596749657867e-01,7.492840470311568080e-01,1.908055998141766629e-02
7.056088775967988624e+01,7.849957822597122004e+01,7.938690466291333792e+00,3.871968598553220953e-01,2.666258699160988233e-01,0.000000000000000000e+00,1.408752562078951200e+02,1.470900000000000034e+02,1.154544706221043333e-02,1.154544706221043333e-02,9.200170286831544919e-01,9.200170286831544919e-01,1.793245964799539127e-02,7.465269191361811885e-02
6.893334214998273524e+01,7.376576216209896586e+01,4.832420012116230623e+00,3.397484345925307903e-01,2.813923130875428669e-01,0.000000000000000000e+00,1.459405655752911741e+02,1.470900000000000034e+02,1.108904110517554276e-02,1.108904110517554276e-02,9.451502158052150770e-01,9.451502158052150770e-01,8.632567567680416998e-01,1.039735678117770235e-02
7.440377830212489130e+01,7.021926241619176778e+01,-4.184515885933123513e+00,3.739949187043815626e-01,3.563040109654466714e-01,0.000000000000000000e+00,1.361947793007292660e+02,1.470900000000000034e+02,1.160227930150671029e-02,1.160227930150671029e-02,1.063543061814965274e+00,1.063543061814965274e+00,5.034397171771008983e-01,-3.782039251076474429e-02
6.950016074425663248e+01,7.880089892672138774e+01,9.300738182464755255e+00,3.717641832361268106e-01,2.667026462539990872e-01,0.000000000000000000e+00,1.459411729346691686e+02,1.470900000000000034e+02,1.159072096024379300e-02,1.159072096024379300e-02,9.201494810480596032e-01,9.201494810480596032e-01,-3.587480834310596833e-02,7.874413954839276641e-02
7.525709872262692102e+01,7.248985865084067370e+01,-2.767240071786247313e+00,3.143845185750918092e-01,2.897888444711894107e-01,0.000000000000000000e+00,1.372046769081271407e+02,1.470900000000000034e+02,1.102669867588561455e-02,1.102669867588561455e-02,9.591478434646161233e-01,9.591478434646161233e-01,9.089033305072631297e-01,-6.927925433701465074e-03
6.824054028166564478e+01,7.297510033382387462e+01,4.734560052158229837e+00,3.523663835384948095e-01,3.138007204005487383e-01,0.000000000000000000e+00,1.500932319752407125e+02,1.470900000000000034e+02,1.145693983968960189e-02,1.145693983968960189e-02,9.980945662492836101e-01,9.980945662492836101e-01,9.955536310399776267e-01,-3.383750368076698933e-04
7.323901596524103752e+01,7.244637360841099394e+01,-7.926423568300435818e-01,3.403389612136341613e-01,2.924391842315794965e-01,0.000000000000000000e+00,1.369703767483188130e+02,1.470900000000000034e+02,1.106003144036372780e-02,1.106003144036372780e-02,9.635239294589083014e-01,9.635239294589083014e-01,9.011381443591059970e-01,-7.519032936132319378e-03
6.466752707868478467e+01,7.635376834475830776e+01,1.168624126607352309e+01,3.345356681254216813e-01,2.694896828982791259e-01,0.000000000000000000e+00,1.591389940499701936e+02,1.470900000000000034e+02,1.128001898994966494e-02,1.128001898994966494e-02,9.249447566485686778e-01,9.249447566485686778e-01,4.011127955788730270e-01,4.552488316820979541e-02
6.780352278120500387e+01,7.659279375140927471e+01,8.789270970204270839e+00,3.132363890252719552e-01,2.447499534858578185e-01,0.000000000000000000e+00,1.505346766696314660e+02,1.470900000000000034e+02,1.089331645596775845e-02,1.089331645596775845e-02,8.814669473781669984e-01,8.814669473781669984e-01,3.584296872483431207e-01,4.872630599955485309e-02
6.845535636062220419e+01,7.501529177424322370e+01,6.559935413621019507e+00,3.864881990634228548e-01,3.106047666880685232e-01,0.000000000000000000e+00,1.475658776084849535e+02,1.470900000000000034e+02,1.172675597913905819e-02,1.172675597913905819e-02,9.929989317088014911e-01,9.929989317088014911e-01,6.401264688851382445e-01,2.738707092609637961e-02
6.521982112330452708e+01,7.061079508199726718e+01,5.390973958692740098e+00,2.723443888253240797e-01,2.448374256110303071e-01,0.000000000000000000e+00,1.525827890710427823e+02,1.470900000000000034e+02,1.005212591294204517e-02,1.005212591294204517e-02,8.816244487345196168e-01,8.816244487345196168e-01,5.733562646423686626e-01,-3.239302255469489467e-02
6.296557309061480368e+01,7.728022850378152953e+01,1.431465541316672585e+01,3.833290487935984148e-01,2.929525202322725286e-01,0.000000000000000000e+00,1.618610754702102383e+02,1.470900000000000034e+02,1.179999226126487825e-02,1.179999226126487825e-02,9.643692242794631442e-01,9.643692242794631442e-01,2.356734814675832679e-01,5.814483918370894067e-02
6.828774532707305411e+01,7.439930037450285738e+01,6.111555047429803267e+00,3.456237514677513722e-01,2.745232290154094867e-01,0.000000000000000000e+00,1.461103228595568453e+02,1.470900000000000034e+02,1.107453157241817393e-02,1.107453157241817393e-02,9.335428829650161964e-01,9.335428829650161964e-01,7.501249331244894680e-01,1.899585713451368285e-02
7.482307284054481045e+01,7.047902886761238506e+01,-4.344043972932425390e+00,2.875924667695176074e-01,2.710766726881205235e-01,0.000000000000000000e+00,1.354167559181352090e+02,1.470900000000000034e+02,1.044395250557115032e-02,1.044395250557115032e-02,9.276641987683760249e-01,9.276641987683760249e-01,5.498265835022111414e-01,-3.421237284997658001e-02
6.972217546218332984e+01,6.425882925912881660e+01,-5.463346203054513239e+00,2.390781629667057817e-01,2.832364557810604366e-01,0.000000000000000000e+00,1.450445792545420716e+02,1.470900000000000034e+02,9.697994416362633319e-03,9.697994416362633319e-03,9.482422431456566381e-01,9.482422431456566381e-01,-5.609233465841414468e-01,-1.186344349942032306e-01
7.040418913321946093e+01,7.142310195511453230e+01,1.018912821895071374e+00,2.854460611816462823e-01,2.769639122729232183e-01,0.000000000000000000e+00,1.474276142438305044e+02,1.470900000000000034e+02,1.067276097074749443e-02,1.067276097074749443e-02,9.376835901049658251e-01,9.376835901049658251e-01,7.184110634133090700e-01,-2.140540251289457796e-02
6.900476445444064666e+01,7.488035882011831745e+01,5.875594365677670794e+00,3.366726941077314295e-01,2.503976927636738514e-01,0.000000000000000000e+00,1.418229579125280679e+02,1.470900000000000034e+02,1.074808480423069222e-02,1.074808480423069222e-02,8.915791105453682031e-01,8.915791105453682031e-01,6.642216392645858836e-01,2.550533072341854002e-02
6.926401462330089487e+01,7.535827100842462301e+01,6.094256385123728137e+00,3.338775423971970802e-01,2.786627602841719176e-01,0.000000000000000000e+00,1.488198375146465651e+02,1.470900000000000034e+02,1.128270564006825412e-02,1.128270564006825412e-02,9.405549869315542599e-01,9.405549869315542599e-01,5.788801770670310987e-01,3.201973971736382651e-02
6.492121770814085835e+01,6.582398007939210061e+01,9.027623712512422571e-01,2.757661732957206180e-01,2.999277460350685542e-01,0.000000000000000000e+00,1.541517739025664468e+02,1.470900000000000034e+02,1.015941874159248699e-02,1.015941874159248699e-02,9.757825447887985559e-01,9.757825447887985559e-01,-2.814321286799832400e-01,-9.744935775037721903e-02
7.402256771397696866e+01,7.273577002531351354e+01,-1.286797688663455119e+00,3.426603474527663007e-01,2.986249512409813733e-01,0.000000000000000000e+00,1.368306243495113677e+02,1.470900000000000034e+02,1.119654528767663471e-02,1.119654528767663471e-02,9.736609873181413244e-01,9.736609873181413244e-01,9.528160759488416565e-01,-3.589291953562945281e-03
7.166248084188984535e+01,7.384000670012594014e+01,2.177525858236094791e+00,3.413120374965445958e-01,3.080318298439039260e-01,0.000000000000000000e+00,1.454413460044997350e+02,1.470900000000000034e+02,1.150625039459962640e-02,1.150625039459962640e-02,9.888775580936611798e-01,9.888775580936611798e-01,8.499988035489390859e-01,1.141405583950816371e-02
7.129745393596348890e+01,7.212537308999309005e+01,8.279191540296011453e-01,3.615567004572182164e-01,3.250528947268219726e-01,0.000000000000000000e+00,1.425760100743271153e+02,1.470900000000000034e+02,1.148489618583839467e-02,1.148489618583839467e-02,1.015831655105175590e+00,1.015831655105175590e+00,8.438166232130516198e-01,-1.188859068610459424e-02
7.036042457857672616e+01,6.991181341176314845e+01,-4.486111668135777109e-01,3.061151387872715901e-01,3.039049608192401219e-01,0.000000000000000000e+00,1.457398081225687463e+02,1.470900000000000034e+02,1.084079156867511808e-02,1.084079156867511808e-02,9.822309572572092140e-01,9.822309572572092140e-01,4.485381092434188588e-01,-4.195036677482855136e-02
7.705240645191398130e+01,7.800993951085820299e+01,9.575330589442216933e-01,3.737085431784524792e-01,2.793761712549368559e-01,0.000000000000000000e+00,1.325575928703771353e+02,1.470900000000000034e+02,1.168824831578890895e-02,1.168824831578890895e-02,9.417581856158208087e-01,9.417581856158208087e-01,1.053679444896057360e-01,6.803257635958392946e-02
7.089540464733846648e+01,6.616748146189398483e+01,-4.727923185444481646e+00,2.885493245773471660e-01,3.154097825062536220e-01,0.000000000000000000e+00,1.423119849776711305e+02,1.470900000000000034e+02,1.041819154878375654e-02,1.041819154878375654e-02,1.000650237018534838e+00,1.000650237018534838e+00,-2.200925960903610257e-01,-9.282494321519796365e-02
6.870859827888209281e+01,7.133646467697315074e+01,2.627866398091057931e+00,3.229371564466622102e-01,2.992314816787374765e-01,0.000000000000000000e+00,1.481021124596202299e+02,1.470900000000000034e+02,1.099182815987366502e-02,1.099182815987366502e-02,9.746492762417320321e-01,9.746492762417320321e-01,7.029401208880623475e-01,-2.259633384211789942e-02
7.131931821210248756e+01,8.158065339353218803e+01,1.026133518142970047e+01,3.555704044676552544e-01,2.410799985424103564e-01,0.000000000000000000e+00,1.440232976493859098e+02,1.470900000000000034e+02,1.152748193530776614e-02,1.152748193530776614e-02,8.748333148126361536e-01,8.748333148126361536e-01,-5.322595345593208460e-01,1.163828734358975936e-01
7.193957042920224865e+01,7.634590746737943334e+01,4.406337038177184695e+00,3.129163335463243101e-01,2.352509271468665730e-01,0.000000000000000000e+00,1.393726086819390844e+02,1.470900000000000034e+02,1.069098428142178578e-02,1.069098428142178578e-02,8.641923050738087309e-01,8.641923050738087309e-01,4.025165236822434434e-01,4.535965151545329199e-02
6.838370743551325859e+01,7.520473265390270967e+01,6.821025218389451084e+00,2.942783283214138179e-01,2.427739245916925581e-01,0.000000000000000000e+00,1.497930985884101744e+02,1.470900000000000034e+02,1.066372140197180234e-02,1.066372140197180234e-02,8.779014020490337744e-01,8.779014020490337744e-01,6.062977403745157812e-01,2.989667051630107153e-02
6.738867398802658215e+01,7.510091876599119587e+01,7.712244777964613718e+00,3.376143887765813978e-01,2.785069761770132546e-01,0.000000000000000000e+00,1.516982009368283002e+02,1.470900000000000034e+02,1.124201003862602792e-02,1.124201003862602792e-02,9.402920454415624185e-01,9.402920454415624185e-01,6.248359346444289919e-01,2.852503274417306223e-02
7.249300085393076643e+01,7.888311508569340447e+01,6.390114231762638042e+00,3.661237279205812878e-01,2.707179326437830214e-01,0.000000000000000000e+00,1.418030110706085622e+02,1.470900000000000034e+02,1.167153074507600030e-02,1.167153074507600030e-02,9.270501649818970735e-01,9.270501649818970735e-01,-5.055626530239476502e-02,7.987103717556420790e-02
7.520132741357440409e+01,7.674999008130760103e+01,1.548662667733196940e+00,3.639072183453381237e-01,2.904893196971238267e-01,0.000000000000000000e+00,1.371681646848323339e+02,1.470900000000000034e+02,1.168039606917967328e-02,1.168039606917967328e-02,9.603063659576595024e-01,9.603063659576595024e-01,3.303589140522134038e-01,5.093710383143923437e-02
6.772232404463470345e+01,6.810630867019204970e+01,3.839846255573462486e-01,2.858503826778656665e-01,2.767679762976018587e-01,0.000000000000000000e+00,1.460387640924468542e+02,1.470900000000000034e+02,1.017900285363591145e-02,1.017900285363591145e-02,9.373518529254973863e-01,9.373518529254973863e-01,1.261265482485793843e-01,-6.641706075552322730e-02
7.464357620367239576e+01,7.438741756667710092e+01,-2.561586369952948417e-01,3.735232858827042257e-01,3.180229659327655778e-01,0.000000000000000000e+00,1.374337300930209551e+02,1.470900000000000034e+02,1.173934662339952070e-02,1.173934662339952070e-02,1.004786901410878786e+00,1.004786901410878786e+00,7.522468630933745182e-01,1.885746934281784526e-02
6.941820893006104143e+01,7.017626963370825877e+01,7.580607036472173377e-01,3.194425570983348006e-01,2.977654914033692757e-01,0.000000000000000000e+00,1.445824997467096011e+02,1.470900000000000034e+02,1.079354888657424287e-02,1.079354888657424287e-02,9.722588514878177657e-01,9.722588514878177657e-01,4.957624345907599706e-01,-3.835195546841319025e-02
7.010995229860424161e+01,7.249894630357502479e+01,2.388994004970783180e+00,3.192434808247551770e-01,2.737064849977041137e-01,0.000000000000000000e+00,1.430431293875892891e+02,1.470900000000000034e+02,1.078145385765313415e-02,1.078145385765313415e-02,9.321531398773420518e-01,9.321531398773420518e-01,9.105261256383971880e-01,-6.801133107391721389e-03
6.860405449522980348e+01,7.580644737494728247e+01,7.202392879717478991e+00,3.841295791435356821e-01,2.941183550220172749e-01,0.000000000000000000e+00,1.459532952023762959e+02,1.470900000000000034e+02,1.159499200483032552e-02,1.159499200483032552e-02,9.662862223802841655e-01,9.662862223802841655e-01,4.988486830451276388e-01,3.812309421498882855e-02
7.005561743606078551e+01,8.367540111911529266e+01,1.361978368305450715e+01,3.830378335033986503e-01,2.332183654190261579e-01,0.000000000000000000e+00,1.440136241125753145e+02,1.470900000000000034e+02,1.166783363290078979e-02,1.166783363290078979e-02,8.604509069290380285e-01,8.604509069290380285e-01,-9.063216284134469891e-01,1.447612818737418205e-01
6.885603058119092168e+01,7.629374910861837122e+01,7.437718527427449544e+00,3.349246131722912745e-01,2.581921203558901201e-01,0.000000000000000000e+00,1.468495185869751936e+02,1.470900000000000034e+02,1.108214827816059872e-02,1.108214827816059872e-02,9.053493938471126601e-01,9.053493938471126601e-01,4.118305163181473771e-01,4.469263152736657752e-02
7.380671399262806176e+01,7.169488675898067243e+01,-2.111827233647389335e+00,3.255198244824206721e-01,2.929606477306662682e-01,0.000000000000000000e+00,1.370410755777135705e+02,1.470900000000000034e+02,1.095404469607105975e-02,1.095404469607105975e-02,9.643826016263337131e-01,9.643826016263337131e-01,7.669440641036913142e-01,-1.772493411676778763e-02
6.754537764276193457e+01,8.112263926714624063e+01,1.357726162438430606e+01,3.853213956612510094e-01,2.553103400258329159e-01,0.000000000000000000e+00,1.497038187656547166e+02,1.470900000000000034e+02,1.172538185352620978e-02,1.172538185352620978e-02,9.002827422288097736e-01,9.002827422288097736e-01,-4.504712977046871902e-01,1.102280582385268826e-01
6.750701607006683957e+01,7.904903609523569230e+01,1.154202002516885273e+01,3.876980829527195138e-01,2.717509101927995108e-01,0.000000000000000000e+00,1.492667561663571121e+02,1.470900000000000034e+02,1.171353433194098626e-02,1.171353433194098626e-02,9.288171521883971105e-01,9.288171521883971105e-01,-8.018501700637470364e-02,8.212696515818196374e-02
7.314596449891170948e+01,7.170160704568972676e+01,-1.444357453221982723e+00,2.814024538827901711e-01,2.540234653857263991e-01,0.000000000000000000e+00,1.384998527161238826e+02,1.470900000000000034e+02,1.035461597055986442e-02,1.035461597055986442e-02,8.980109685506223460e-01,8.980109685506223460e-01,7.681441153017366519e-01,-1.761107106265558109e-02
6.615882217503281026e+01,7.166898100892004209e+01,5.510158833887231822e+00,3.999460238993974848e-01,3.542702356351176696e-01,0.000000000000000000e+00,1.516633432344624453e+02,1.470900000000000034e+02,1.181285658442093531e-02,1.181285658442093531e-02,1.060503377983615714e+00,1.060503377983615714e+00,7.623180373071500870e-01,-1.810333773416250569e-02
6.827917795132077572e+01,6.775927932517960528e+01,-5.198986261411704390e-01,2.791226229630859867e-01,2.942283644332702175e-01,0.000000000000000000e+00,1.490593285455428827e+02,1.470900000000000034e+02,1.037588688491138458e-02,1.037588688491138458e-02,9.664669160339423026e-01,9.664669160339423026e-01,6.415702235349995952e-02,-7.116382217611527672e-02
7.463503465355736921e+01,8.225146706089039128e+01,7.616432407333022070e+00,3.757762648357552138e-01,2.311408715358705956e-01,0.000000000000000000e+00,1.335119225263479166e+02,1.470900000000000034e+02,1.143070883991450550e-02,1.143070883991450550e-02,8.566099138804779134e-01,8.566099138804779134e-01,-6.520476894447144733e-01,1.254331751340505008e-01
7.100395962238948755e+01,7.898300764014788911e+01,7.979048017758401556e+00,3.603604609884319410e-01,2.492464769706722316e-01,0.000000000000000000e+00,1.411803615061298274e+02,1.470900000000000034e+02,1.131093279480562680e-02,1.131093279480562680e-02,8.895272098422584151e-01,8.895272098422584151e-01,-6.839422145498130767e-02,8.116629342321846075e-02
7.466012961663410863e+01,6.354223174643104954e+01,-1.111789787020305909e+01,2.501853812051081372e-01,3.090533714317879599e-01,0.000000000000000000e+00,1.363116575840798532e+02,1.470900000000000034e+02,9.928163403113251378e-03,9.928163403113251378e-03,9.905159332737500932e-01,9.905159332737500932e-01,-6.888871881373141992e-01,-1.284517893138134026e-01
7.745523361395896700e+01,8.651500439804982534e+01,9.059770784090858342e+00,3.816734107731432069e-01,2.385022903417898521e-01,0.000000000000000000e+00,1.361152018295207995e+02,1.470900000000000034e+02,1.216732055174922326e-02,1.216732055174922326e-02,8.701437398896659792e-01,8.701437398896659792e-01,-1.413393642508899983e+00,1.833292436980418216e-01
7.389439446757165797e+01,8.018507096918651200e+01,6.290676501614854033e+00,3.629776043558207155e-01,2.607669660940258871e-01,0.000000000000000000e+00,1.398146754886015231e+02,1.470900000000000034e+02,1.168817842730759428e-02,1.168817842730759428e-02,9.098525366199367026e-01,9.098525366199367026e-01,-2.830483873547355866e-01,9.751968560059753877e-02
6.837837984754249021e+01,7.399389070819714220e+01,5.615510860654651992e+00,2.904162895609270212e-01,2.443352636469436623e-01,0.000000000000000000e+00,1.485640829565599006e+02,1.470900000000000034e+02,1.052016858664550289e-02,1.052016858664550289e-02,8.807198780776391844e-01,8.807198780776391844e-01,8.225195163933672893e-01,1.347739982905293843e-02
7.106147232610393871e+01,7.847932753041375520e+01,7.417855204309816486e+00,3.615469324124075401e-01,2.731248574300145227e-01,0.000000000000000000e+00,1.451418396287249095e+02,1.470900000000000034e+02,1.165303746667274189e-02,1.165303746667274189e-02,9.311621982556875787e-01,9.311621982556875787e-01,2.154865528325700108e-02,7.439356607922409381e-02
7.086143487082526349e+01,7.962868154518973540e+01,8.767246674364471914e+00,3.868982175564865122e-01,2.668313961461227235e-01,0.000000000000000000e+00,1.423707880417452429e+02,1.470900000000000034e+02,1.171372662128631476e-02,1.171372662128631476e-02,9.203715539331268625e-01,9.203715539331268625e-01,-1.836931330695967812e-01,8.998446675628990477e-02
7.247136576224298210e+01,8.019538408409711394e+01,7.724018321854131841e+00,3.795212825285109171e-01,2.620504266507366342e-01,0.000000000000000000e+00,1.402973851823819018e+02,1.470900000000000034e+02,1.171237571303260921e-02,1.171237571303260921e-02,9.120888752482101403e-01,9.120888752482101403e-01,-2.848900150173430124e-01,9.766403735102646699e-02
7.178005421377662287e+01,7.696408432368318131e+01,5.184030109906558437e+00,3.852654323230351174e-01,2.987625455430462651e-01,0.000000000000000000e+00,1.423697031589028370e+02,1.470900000000000034e+02,1.184424334808189573e-02,1.184424334808189573e-02,9.738852732912025578e-01,9.738852732912025578e-01,2.921277993422883856e-01,5.385810055009332409e-02
6.943037977979568609e+01,6.620545042563500715e+01,-3.224929354160678940e+00,3.001821953311248903e-01,3.211148792988171574e-01,0.000000000000000000e+00,1.441326265401364424e+02,1.470900000000000034e+02,1.049878149032827841e-02,1.049878149032827841e-02,1.009659504602586688e+00,1.009659504602586688e+00,-2.133124239937500555e-01,-9.232254317134791499e-02
6.843566264900007923e+01,7.343041400551209108e+01,4.994751356512011853e+00,2.655335089915215052e-01,2.307977124409952840e-01,0.000000000000000000e+00,1.492565854108800636e+02,1.470900000000000034e+02,1.021002281556552226e-02,1.021002281556552226e-02,8.559738025233800673e-01,8.559738025233800673e-01,9.231403561585550532e-01,5.832989382853925875e-03
7.036585962679339445e+01,7.711995754003937975e+01,6.754097913245985296e+00,3.702722107861756706e-01,2.820198364442425554e-01,0.000000000000000000e+00,1.444976688781213738e+02,1.470900000000000034e+02,1.159920367306515460e-02,1.159920367306515460e-02,9.462035024649617654e-01,9.462035024649617654e-01,2.642932964215385372e-01,5.594941033596012581e-02
