rep,truth_draw,truth_fmiss_rep,f_post_mean_mu,f_post_mean_gr,delta_lpd_total,delta_lpd_data,delta_lpd_sel
142,152,0.25,0.12379775875656268,0.1238007197683378,3.2246026532131395,2.2882273531344595,0.9363753000786801
143,108,0.25,0.12379762815801439,0.1238005544877275,3.3566370009103252,2.388432194332438,0.9682048065778872
144,111,0.25,0.12379781483885609,0.12380069258243044,3.365512183981309,2.388933596121717,0.9765785878595921
145,158,0.25,0.12379820651131629,0.12380123719006299,3.158328218919223,2.2239981721084234,0.9343300468107998
146,16,0.25,0.12379825164446454,0.12380136622593792,3.381625946178019,2.437670540626584,0.943955405551435
147,255,0.25,0.12379859328845405,0.12380156367896694,3.572793768522672,2.5395375801502666,1.0332561883724054
148,172,0.25,0.12379684795509993,0.12379971460949409,3.6424147245766108,2.6654907081821193,0.9769240163944914
149,230,0.25,0.12379934749783349,0.12380248877213038,3.3943075423289315,2.375485449741859,1.0188220925870723
150,36,0.25,0.12379838501326001,0.12380140710797928,3.377525562314986,2.383335166403043,0.9941903959119429
151,24,0.25,0.12379888007385627,0.12380193944193699,3.49233755181109,2.470908950350463,1.0214286014606273
152,38,0.25,0.12379836476916198,0.12380144435014122,3.1341308050397743,2.2020020758080534,0.9321287292317209
153,61,0.25,0.12379846636427913,0.12380146851142948,3.3409628649890806,2.3315037910238345,1.009459073965246
154,47,0.25,0.1237977585948372,0.12380067769935861,3.401580266697465,2.4352236419490794,0.9663566247483857
155,139,0.25,0.12379962017844517,0.12380280702879486,3.226768481877343,2.249480891516157,0.9772875903611862
156,253,0.25,0.12379723467349696,0.12380008722802623,3.1757684990209896,2.2740526000233388,0.9017158989976508
157,122,0.25,0.12379954515290219,0.12380267429360353,3.2509792716320476,2.238941010170123,1.0120382614619245
158,255,0.25,0.12380000123109648,0.12380326099596568,3.3656764222330935,2.351787771224025,1.0138886510090686
159,109,0.25,0.12379821304631644,0.12380137420237039,3.332659142099658,2.4010904729523475,0.9315686691473104
160,76,0.25,0.12379835098549462,0.12380125686514062,3.1826493285204265,2.1952850685793237,0.9873642599411028
161,83,0.25,0.1237980936385203,0.1238011160921501,3.32087120243483,2.3759794421825404,0.9448917602522897
162,250,0.25,0.12379807453444303,0.12380093635237446,3.444399598670202,2.400383441647506,1.0440161570226962
163,211,0.25,0.12379753688523168,0.1238004372442321,3.292106452534142,2.3272960714149065,0.9648103811192357
164,240,0.25,0.12379970245049134,0.12380296568895116,3.639172902961036,2.581860431929641,1.0573124710313948
165,133,0.25,0.12379889301496232,0.12380192497388898,3.4712485652163423,2.4409880986466987,1.0302604665696435
166,81,0.25,0.12379959940116012,0.12380282280339247,3.514705854122383,2.4837046474183353,1.0310012067040475
167,11,0.25,0.12379825305028325,0.12380133043957711,3.124594628681791,2.2116995368654955,0.9128950918162957
168,5,0.25,0.12379819461450361,0.12380111866730231,3.540533977563598,2.529534721502955,1.010999256060643
169,146,0.25,0.12379873794564296,0.123801843804529,3.606094216830968,2.5616901630395716,1.0444040537913963
170,91,0.25,0.12379774851042612,0.1238006637343736,3.0535901205698224,2.1323546953430252,0.9212354252267971
