rep,truth_draw,truth_fmiss_rep,f_post_mean_mu,f_post_mean_gr,delta_lpd_total,delta_lpd_data,delta_lpd_sel
28,146,,0.12379831973958498,0.12380135026566438,3.5202859731392664,2.5041215609023766,1.0161644122368898
29,153,,0.12379949690989925,0.12380261966819649,4.420385090980631,3.2367159982512703,1.1836690927293603
30,198,,0.12379860588698674,0.12380170173965041,3.2606224934065153,2.285267175254802,0.9753553181517134
31,137,,0.12379775709296031,0.12380072223911748,3.4980353619218363,2.5078005908073067,0.9902347711145296
32,185,,0.12379811542217943,0.12380109862817223,3.6836479246391036,2.6507736063771006,1.032874318262003
33,254,,0.1237984680504038,0.12380148056282425,3.1709709136827655,2.1918959256873904,0.9790749879953751
34,32,,0.1237992063019054,0.1238023088613696,3.928735169074571,2.8319452096308737,1.0967899594436972
35,128,,0.12379836092831484,0.12380150338011306,3.4044340251779204,2.417226910141693,0.9872071150362274
36,32,,0.12379967195413255,0.12380293181985966,4.006260794888476,2.881329281126824,1.124931513761652
37,197,,0.12379754109733226,0.12380044347891997,3.280778754428809,2.325677865793608,0.9551008886352008
38,36,,0.12379813365059841,0.12380105287414184,3.3440934489153733,2.355360451882518,0.9887329970328551
39,126,,0.12379755623478404,0.12380047035228064,3.3722562600669335,2.3897268165791843,0.9825294434877492
40,58,,0.12379831795943665,0.12380122724976356,3.400265641995702,2.369001682453245,1.031263959542457
41,255,,0.12379909539146952,0.12380220026893099,3.987779984303131,2.8444891701606423,1.143290814142489
42,110,,0.12379929594327771,0.1238023937183316,3.6176248160440423,2.547129553573143,1.0704952624708994
43,250,,0.12379902992401558,0.12380210134331489,3.4599661471028185,2.4240294693566113,1.0359366777462071
44,225,,0.12379890364707528,0.12380193163035112,3.508037587464287,2.443163087248621,1.0648745002156659
45,100,,0.12379839014074359,0.1238013434834187,3.444469139772366,2.416054178541799,1.0284149612305669
46,114,,0.12379903972023738,0.12380210152267675,3.4884119559516193,2.4409914796505348,1.0474204763010846
47,82,,0.12379870972648194,0.12380172655967099,3.570472609193132,2.5176199308730816,1.0528526783200505
48,205,,0.1237988220930042,0.1238019195528145,3.543777839975405,2.531157902425349,1.0126199375500562
49,220,,0.12379850270728772,0.12380165498850225,3.678051833889981,2.632452852162345,1.045598981727636
50,124,,0.12379911140142515,0.12380220584751882,3.591754979192217,2.52527187909277,1.0664831000994468
51,204,,0.12379853280040304,0.1238015154273351,3.488200582970933,2.471742651054285,1.0164579319166478
52,246,,0.12379753881939135,0.12380049561358704,3.334935120579587,2.373646667954631,0.9612884526249559
53,177,,0.12379845316074267,0.12380146741528694,3.380985109845142,2.387607207451083,0.9933779023940588
54,180,,0.12379957636790548,0.12380272665306408,3.7118084274383136,2.6047626424307566,1.107045785007557
55,104,,0.12379857348762749,0.12380180461954766,3.505017822487787,2.53240228683282,0.9726155356549668
56,247,,0.12379827761590255,0.12380131214336756,3.251238899727184,2.2886572417965283,0.9625816579306559
57,99,,0.12379800999402181,0.12380100147752987,3.524650716733561,2.5173784455260773,1.0072722712074835
58,164,,0.12379983735467465,0.12380299903174424,3.7981398825312453,2.6848306238760244,1.113309258655221
59,33,,0.12379830805117806,0.12380124328271724,3.5780209889458092,2.532853289742121,1.045167699203688
60,161,,0.12379871795359965,0.12380173955866822,3.690972174718297,2.644342519941233,1.046629654777064
61,160,,0.12379769560207589,0.12380075251714116,3.417831779140556,2.4699803473716315,0.9478514317689246
62,45,,0.12379908335514525,0.12380212369770192,3.366655288167749,2.3283300650614933,1.0383252231062556
63,21,,0.1237993792849802,0.12380247027199984,3.555997178446148,2.4758210361658826,1.0801761422802656
64,212,,0.12379895531650979,0.12380204318595886,3.2922928430186857,2.286652040524501,1.0056408024941845
65,70,,0.12379763726991544,0.12380047235095712,3.4515565522324323,2.443359441361025,1.0081971108714072
66,215,,0.12379863491513632,0.12380169938374673,3.1239238377514766,2.170458567881468,0.9534652698700086
67,167,,0.12379855792688181,0.12380154585465952,3.40292305462998,2.3931373601493817,1.0097856944805983
68,28,,0.1237985226187486,0.12380158265609092,3.2870738782209514,2.285329390525476,1.0017444876954755
69,3,,0.12379874027065355,0.12380179940943016,4.413355227129557,3.270163234670804,1.1431919924587532
70,32,,0.12380044600869007,0.12380360173119455,4.1714520344548305,2.974352016876054,1.1971000175787765
71,213,,0.12379823872045201,0.12380127266554365,3.7947133143286464,2.734393162221778,1.0603201521068684
72,122,,0.12379831497966098,0.12380136393929948,3.490724256052772,2.465005807943186,1.0257184481095862
73,18,,0.12379760550952845,0.12380042895239449,3.387883488541945,2.3916038762418736,0.9962796123000714
74,58,,0.12379840364944016,0.12380143239297221,3.632403056329281,2.5871110656448764,1.0452919906844045
75,134,,0.12379750846507111,0.12380044447901102,3.387221705179627,2.4288086083620897,0.9584130968175373
76,208,,0.12379802097313118,0.1238009388019918,3.3415578947835343,2.347227319933438,0.9943305748500961
77,139,,0.12379855419576227,0.12380154199692323,3.2557676279595853,2.2580151690448247,0.9977524589147606
78,160,,0.12379875407132854,0.12380176611715416,3.5229393669814044,2.469633698193178,1.0533056687882265
79,58,,0.12379879020731907,0.12380173339278322,3.305007729045201,2.295166219307248,1.009841509737953
80,210,,0.12379801494251318,0.12380089730320967,3.189012922390191,2.204895916948601,0.9841170054415898
81,244,,0.12379688427576258,0.12379984066030428,3.712288782402311,2.7395900546156895,0.9726987277866215
82,105,,0.12379889386565546,0.12380186412484712,3.428369066113305,2.3836497177995,1.044719348313805
83,87,,0.1237995218223974,0.12380259581059765,3.9957158158514403,2.8621335247986224,1.133582291052818
84,226,,0.12379897620035349,0.12380193644315998,3.483437270547938,2.419515531518016,1.0639217390299223
85,129,,0.12379810826942139,0.12380112492691014,3.7516445663953277,2.7016202432818375,1.0500243231134903
86,178,,0.12379847583852154,0.12380142170162307,3.3382817407272682,2.3224874896386325,1.0157942510886357
87,222,,0.12379843400309942,0.12380136705723838,3.6262276408825187,2.559869914910138,1.0663577259723809
88,103,,0.12379848710815894,0.12380147630866101,3.4803795681060024,2.44698150279487,1.0333980653111325
89,168,,0.12379788166521785,0.12380089009998305,3.53177658716055,2.5235003727767378,1.0082762143838124
90,145,,0.12379816776625513,0.12380112228481034,3.0227328114721104,2.0869297640502396,0.9358030474218708
91,98,,0.12379804048525933,0.12380102779120084,3.3948917263421663,2.4011579169814183,0.993733809360748
92,71,,0.12379932642956132,0.12380236009828721,3.9265421938774807,2.7914905970395694,1.1350515968379113
93,24,,0.12379915012888382,0.12380232599683805,3.488111943794877,2.471967616789101,1.016144327005776
94,36,,0.12379848123545412,0.1238015679392505,3.682592788613931,2.651835998362685,1.030756790251246
95,244,,0.12379769317044854,0.12380067338329423,3.5751084616244384,2.5883748192020164,0.986733642422422
96,247,,0.12379895309242497,0.12380185517387357,3.5208475800363885,2.450165575352287,1.0706820046841017
97,150,,0.12379819676962664,0.12380116974810901,3.3742033620094958,2.382750442813318,0.9914529191961776
98,8,,0.12379865996089426,0.12380164660379647,3.786401870194709,2.6972285711223947,1.0891732990723142
99,149,,0.12379871908151595,0.12380173217910559,3.36441059940546,2.347974253676,1.0164363457294598
100,87,,0.12379842383222774,0.12380140087076966,3.761814939886108,2.6668639450533647,1.0949509948327432
101,152,,0.12379887054131622,0.12380184381690248,3.4904786981087454,2.421313770231677,1.0691649278770683
102,144,,0.12379874586677685,0.12380183496515212,3.517392695403089,2.4893217940529553,1.0280709013501337
103,38,,0.12379757493559204,0.12380049555308037,3.536748085856914,2.53947199737388,0.9972760884830336
104,185,,0.12379792876203342,0.12380087560255466,3.5760022190289646,2.548403172236789,1.0275990467921758
105,143,,0.12379945499127856,0.12380254430884324,3.6852052084054776,2.5963327756032015,1.088872432802276
106,250,,0.12379900566821356,0.1238022339057923,3.438041159769284,2.4164213965646013,1.0216197632046828
107,144,,0.12379782922355431,0.12380075508458654,3.4821281909448203,2.4832352069111323,0.998892984033688
108,160,,0.12379862042106281,0.1238017477503628,3.3621315875632263,2.3666009905045087,0.9955305970587176
109,148,,0.12379923157629288,0.12380244718559286,3.5537443588301585,2.508271589285471,1.0454727695446877
110,82,,0.1237992798697945,0.12380236273544824,3.554625718001546,2.4962582655429912,1.0583674524585547
111,47,,0.12379800339111544,0.12380095187921589,3.7536043947906137,2.712751702679384,1.0408526921112298
112,113,,0.12379958745022329,0.12380274341598718,3.782304967214145,2.6778202991905857,1.1044846680235594
113,181,,0.1237990795060105,0.12380213850629829,3.9310086873960017,2.829664938851664,1.1013437485443376
114,35,,0.12379847175831674,0.12380138533296157,3.6373818669420643,2.571722735951141,1.0656591309909231
115,17,,0.12379818477000366,0.12380108612153197,3.513975437518525,2.4882495444320227,1.025725893086502
116,232,,0.12379950995908659,0.12380269314660126,3.7063736623770183,2.6273827330078916,1.0789909293691267
117,83,,0.12379747124684645,0.12380038287849807,3.180563409860042,2.249589487604794,0.930973922255248
118,184,,0.12379970387301885,0.12380293353112584,3.7000194521582443,2.6313783373760202,1.0686411147822241
119,27,,0.12379857380409293,0.1238015486880862,3.339275399093424,2.3238516612515525,1.0154237378418713
120,5,,0.12379857696622609,0.1238016672006471,3.34714827997135,2.3825202703879143,0.9646280095834356
121,191,,0.12379859995517423,0.12380164016853668,3.3433640991324296,2.3639547315585787,0.9794093675738509
122,37,,0.12379923878325064,0.12380234448283803,3.492968495039065,2.454633324655248,1.0383351703838173
123,128,,0.12379736019668741,0.12380032487812319,3.4299818422135786,2.4807741597830955,0.9492076824304831
124,238,,0.12379745742219646,0.12380035384497964,3.619614042321132,2.6160952445112002,1.0035187978099316
125,119,,0.1237982080008242,0.12380125938251547,3.457795284581209,2.458144213751382,0.9996510708298274
126,233,,0.12379858051585647,0.12380161802017953,3.4482846228057724,2.457080625453159,0.9912039973526134
127,18,,0.1237973087475389,0.12380029903405286,3.5435651450028445,2.584627126310039,0.9589380186928054
128,34,,0.12379890757677178,0.12380190729969776,3.777286105320343,2.698309933498763,1.07897617182158
129,113,,0.12379897957877553,0.12380199021479052,3.931002123806877,2.812608176355866,1.1183939474510112
130,106,,0.12379955959859106,0.12380271696707247,3.601591913461391,2.524825756671788,1.0767661567896027
131,57,,0.12379853007963468,0.12380170720652842,3.589863209558473,2.5813213104030126,1.0085418991554604
132,71,,0.12379915125871334,0.12380232598246298,4.132632036011898,2.9983295541273094,1.134302481884589
133,77,,0.12379777190863248,0.12380065087426492,3.496139170334004,2.493728813032675,1.0024103573013292
134,186,,0.12379794703545696,0.12380078303993146,3.41582674384847,2.3897235463146274,1.0261031975338426
135,100,,0.12379872812568776,0.12380170573822968,3.5806237074556293,2.511582071635047,1.0690416358205823
136,181,,0.12379988284000808,0.12380296811613535,3.7027256111255156,2.594956265061171,1.1077693460643445
137,180,,0.12379923894729902,0.12380229554330777,4.129586447799511,2.95639911069469,1.173187337104821
138,61,,0.12379862359589688,0.123801635323739,3.030297191757313,2.062575095399069,0.9677220963582442
139,201,,0.12379853570532456,0.1238015354281823,3.430784288682446,2.4114403548408916,1.0193439338415544
140,54,,0.1237993673822037,0.12380254979535743,3.680105470853846,2.602860561743114,1.077244909110732
141,91,,0.1237983957660438,0.12380140877325962,3.459680474669881,2.441806810113235,1.017873664556646
142,32,,0.12379903597090681,0.12380219355355138,3.641784386731331,2.6054434193981706,1.0363409673331603
143,171,,0.12379922036517865,0.12380221935540761,3.460784947598256,2.4056859793296894,1.0550989682685668
144,230,,0.12379861904925989,0.12380157775146414,3.6485700122098024,2.5690318566671806,1.0795381555426218
145,130,,0.12379805683009262,0.1238009740644754,3.487092471415451,2.458445220861222,1.0286472505542292
146,178,,0.1237988078228271,0.1238018936049647,3.5838472694778147,2.539899845509467,1.0439474239683477
147,171,,0.12379942301616426,0.12380255014295125,4.343655946458057,3.144460217275963,1.1991957291820938
148,74,,0.12379872188081614,0.12380170879590985,3.474886831241463,2.4163194543891393,1.0585673768523236
149,84,,0.12379766845765398,0.12380050143427627,3.8663335896511626,2.8034111370999995,1.0629224525511631
150,87,,0.12379895827937137,0.12380196459137995,3.581086914726768,2.537502218068795,1.0435846966579732
151,229,,0.12379935419539972,0.12380263468957126,3.964907120710336,2.8674969650070636,1.0974101557032725
152,146,,0.1237990622872677,0.12380204567466557,3.291895335461845,2.237371081479438,1.0545242539824073
153,169,,0.12379917241198374,0.12380233683853922,3.5728389601608797,2.523713952517909,1.0491250076429708
154,226,,0.12379909008611963,0.12380217050055645,3.9516598812331836,2.8404525123392546,1.111207368893929
155,49,,0.1237982354404972,0.1238012616735003,3.3824437337113977,2.3860225576522964,0.9964211760591013
156,153,,0.12379937649316768,0.12380256254724198,3.9732125315532016,2.8435377910398074,1.1296747405133942
157,147,,0.12379964951783311,0.12380289555168332,4.476733522241204,3.276418779091159,1.2003147431500452
158,235,,0.12379987811295448,0.123802936948611,3.6800958555394345,2.5557205571815587,1.1243752983578759
159,191,,0.12379795555053208,0.12380091424396271,3.2157948144728152,2.261455124686222,0.9543396897865932
160,174,,0.12380014601010245,0.12380322320320417,4.119709112555256,2.915039163633793,1.2046699489214632
161,199,,0.12379864556689238,0.12380167442701695,3.288058986979081,2.278988873362522,1.0090701136165592
162,240,,0.12379889986399119,0.12380198557276359,3.5388070536655505,2.4998253792882963,1.0389816743772542
163,112,,0.12379764563068324,0.12380070542113467,3.3742414833630505,2.417988258257253,0.9562532251057974
164,55,,0.1237989132772289,0.12380196836954069,3.4855815107847548,2.439211331110073,1.0463701796746818
165,71,,0.12379780063990821,0.12380069078762795,3.3074953468296258,2.335653228572596,0.9718421182570296
166,223,,0.12379794066472213,0.12380088335081499,3.174048978402709,2.223658873129608,0.950390105273101
167,157,,0.12379677761289289,0.12379963667671987,3.5290275692854607,2.587056932758543,0.9419706365269178
168,139,,0.12379865314865374,0.12380161306380288,3.3253391942096755,2.3077463055636827,1.0175928886459928
169,186,,0.12380005521142387,0.12380333911422034,4.081300911331766,2.915326994051867,1.1659739172798993
170,131,,0.12379751596830639,0.1238003906898619,3.263894323419265,2.3094203433031737,0.9544739801160915
171,129,,0.1237990132267305,0.12380204828534278,3.6540586607485466,2.581352409445998,1.0727062513025487
172,67,,0.12379888716346998,0.12380192764623069,3.732898617521016,2.6768289243966024,1.0560696931244138
173,47,,0.12380067652586796,0.12380390929467507,4.932662629991228,3.61669981269182,1.3159628172994076
174,53,,0.1237990471662136,0.12380220076218516,3.1986357715459803,2.218638812939986,0.9799969586059945
175,157,,0.12379813267379872,0.12380095620427406,3.7579439168945328,2.659739580225164,1.0982043366693688
176,163,,0.12379852282522154,0.12380147609178846,3.386892678254526,2.375634773693605,1.011257904560921
177,194,,0.12379959049780274,0.1238026772908199,3.4423530364851445,2.395461137935399,1.0468918985497453
178,86,,0.12379773136388199,0.12380064217876978,3.155298294875138,2.1961854083019716,0.9591128865731662
179,234,,0.1237980425708623,0.1238010895700556,3.2151283648568665,2.271845486888651,0.9432828779682154
180,134,,0.12380020971058403,0.12380332268643768,3.895666640602144,2.7411125798362264,1.1545540607659177
181,254,,0.12379842211447575,0.12380138690094908,3.5951360419358025,2.555839205181371,1.0392968367544313
182,176,,0.12379963887804173,0.12380278001863836,3.6096309994070452,2.5360690213306327,1.0735619780764125
183,94,,0.12379826973838658,0.12380121020961674,3.4050167796544315,2.396697243256739,1.0083195363976927
184,26,,0.12379875594024244,0.12380188866603642,3.842124007497432,2.7962319969903433,1.0458920105070888
185,206,,0.1237977651861564,0.12380063584116868,3.0875571713792738,2.1588826719294616,0.9286744994498122
186,128,,0.12379776794132649,0.1238005954832535,3.4294925081758834,2.4124640629029273,1.017028445272956
187,176,,0.12379862739319666,0.12380163142403687,3.348221230366505,2.3521364850868167,0.9960847452796884
188,183,,0.12379848929306261,0.12380148743117973,3.29383893576977,2.307880374379806,0.985958561389964
189,249,,0.12379908779259284,0.12380218255290851,3.8010638970542345,2.699087656088466,1.1019762409657687
190,200,,0.12379762286796986,0.12380048483045408,3.2512105292615843,2.286046606770128,0.9651639224914561
191,130,,0.12379842537332791,0.12380147806447146,3.6219076895531543,2.57025009227101,1.0516575972821443
192,200,,0.1237972471499147,0.12380011632619722,3.5523833838307723,2.5625468671486544,0.9898365166821179
193,220,,0.12379905848785003,0.12380209575587219,4.006883211859531,2.8630973227103595,1.1437858891491715
194,64,,0.12379876594891584,0.1238018876264412,3.69278514773913,2.645904831471853,1.046880316267277
195,129,,0.12379816238697645,0.12380111910206212,3.734926369037055,2.6858430063408605,1.0490833626961944
196,85,,0.12379762932197463,0.12380051454370987,3.5451412350262785,2.5505256651517243,0.9946155698745542
197,73,,0.12379923652511579,0.12380236025450736,3.370181858741489,2.3426277599203047,1.0275540988211844
198,180,,0.12379984572500269,0.12380284886860228,4.095719846985332,2.8982931436896706,1.1974267032956618
199,245,,0.12379979241374917,0.12380294480365378,3.7068635671503216,2.6045006180220867,1.102362949128235
200,200,,0.12379887402340746,0.12380187273399673,3.6130173375968297,2.547183786814969,1.0658335507818606
201,72,,0.12379910994379398,0.12380213118443323,3.6255462211602776,2.548392624717195,1.0771535964430825
202,95,,0.12379766882138843,0.12380055180741122,3.459176435297991,2.453686692090514,1.0054897432074767
203,79,,0.12379745997352697,0.12380039169676665,3.3137474083196707,2.35063307442627,0.963114333893401
204,72,,0.12379899803461362,0.12380198680647517,3.9121877581504236,2.7719313935251364,1.1402563646252872
