rep,truth_draw,delta_lpd_total,delta_lpd_data,delta_lpd_sel
460,28,3.358654016418029,2.3727612775460614,0.9858927388719678
461,181,3.5091275370514268,2.45987038682415,1.0492571502272767
462,6,3.51819191376228,2.5302781848045868,0.9879137289576931
463,117,3.262575353465081,2.2880331419981133,0.974542211466968
464,190,4.078921716921116,2.9485187598204448,1.1304029571006708
465,129,3.2645074059065564,2.3201352636534693,0.9443721422530871
466,175,3.4588616371781313,2.432046726943213,1.0268149102349184
467,202,3.4278168429490847,2.4476791637017925,0.9801376792472922
468,57,3.3671233414782478,2.3926707330060992,0.9744526084721485
469,23,3.4994788061291047,2.4695867122847517,1.029892093844353
470,14,4.141423459180828,2.9939382071840726,1.1474852519967556
471,148,3.28153078024485,2.2794688124452307,1.0020619677996194
472,67,3.711732332560473,2.659584442214168,1.0521478903463048
473,50,3.5516185153443303,2.513588566830265,1.0380299485140654
474,188,3.3803300442395425,2.3714622684041444,1.008867775835398
475,206,3.519689626076797,2.5330938016503524,0.9865958244264448
476,244,3.507760585001563,2.4701712226389247,1.0375893623626382
477,125,3.3621040850900954,2.3783558694409237,0.9837482156491717
478,133,3.8790528073383825,2.7873281154622873,1.0917246918760952
479,253,3.15452903805334,2.2061525592109774,0.9483764788423628
480,128,3.3574964403581475,2.358646431148685,0.9988500092094625
481,46,3.465480286327818,2.480680570477915,0.9847997158499027
482,65,3.2431456654594513,2.334626510959083,0.9085191545003681
483,246,3.149925667723494,2.210599129183919,0.939326538539575
484,11,3.1934463488721008,2.2879983997663373,0.9054479491057634
485,205,3.5917249027559706,2.554616854060015,1.0371080486959556
486,165,3.976901479198432,2.844306891576082,1.13259458762235
487,123,4.009125724128069,2.839293699210657,1.1698320249174117
488,213,3.274108682514907,2.3152556393690134,0.9588530431458935
489,208,3.331938949463222,2.3505603892354827,0.9813785602277392
490,112,4.291047382630666,3.106568440104553,1.1844789425261126
491,154,3.5800870801150495,2.5719772965260574,1.008109783588992
492,195,3.108677705974401,2.18840595833106,0.9202717476433406
493,167,3.5414740753886917,2.5211334478509855,1.0203406275377063
494,124,3.525035718069091,2.5101244252663832,1.014911292802708
495,233,3.4901200688969993,2.449146468971719,1.0409735999252803
496,225,3.3634128028226087,2.366298214378702,0.9971145884439068
497,16,3.2969688006315323,2.28810265406554,1.0088661465659925
498,140,3.337508516516948,2.3369738737077626,1.0005346428091855
499,213,3.4118564074703386,2.414270552993969,0.9975858544763696
500,21,4.116856852624949,2.939502413274397,1.1773544393505517
501,97,3.399457247407099,2.3887539777808513,1.010703269626248
502,130,3.329266874310747,2.361047836378418,0.9682190379323288
503,83,3.33495867016984,2.399840992632676,0.9351176775371641
504,178,3.5373974220917717,2.506291252293522,1.0311061697982495
505,254,3.439681067365882,2.404975314388736,1.0347057529771462
506,93,3.57094425140599,2.5694142530507236,1.0015299983552666
507,199,3.178804185016702,2.2154888097274466,0.9633153752892554
508,29,3.3633795913457334,2.3782628574445823,0.9851167339011511
509,124,3.2706405981664375,2.298180414527252,0.9724601836391855
510,1,3.191670671099132,2.28257788841708,0.9090927826820518
511,108,4.178831219907977,3.0279852115208996,1.1508460083870773
