rep,truth_draw,truth_fmiss_rep,f_post_mean_mu,f_post_mean_gr,delta_lpd_total,delta_lpd_data,delta_lpd_sel
0,217,,0.12379786924700302,0.1238008298159054,3.2812907760674648,2.315051495226953,0.9662392808405116
1,163,,0.12379851200542169,0.12380151402573289,3.329104977726672,2.345929189931013,0.9831757877956591
2,130,,0.12379800598083697,0.12380100332165611,3.3153704101375183,2.347218120991471,0.9681522891460475
3,69,,0.12379910313507941,0.12380223294344414,3.498140330368699,2.486576128117008,1.0115642022516909
4,78,,0.12379871080816676,0.12380172039087961,3.242712731688812,2.271548740199563,0.9711639914892487
5,10,,0.12379836831987104,0.12380150537618237,3.2836755225856677,2.35474036308608,0.9289351594995878
6,19,,0.12379865856431585,0.12380182279106783,3.1154961945637183,2.204383318680698,0.9111128758830205
7,4,,0.12379891603312253,0.1238021075379395,3.5870705448097056,2.566906263701526,1.0201642811081797
8,44,,0.12379852360181184,0.12380151642484544,3.5146849951924537,2.4744429340125578,1.040242061179896
9,208,,0.12379702354915748,0.12379988121711143,3.25863314811113,2.327570326662851,0.931062821448279
10,166,,0.12379810846816436,0.12380100940344098,3.225225851439916,2.256403003934963,0.9688228475049527
11,233,,0.12379844051922255,0.12380146837163333,3.2210693912441,2.27333904960733,0.9477303416367704
12,128,,0.12379646807423733,0.12379923572314354,3.2121847456524506,2.309636287796792,0.9025484578556586
13,155,,0.12379909623459143,0.12380230177853502,3.356665024981737,2.395176048724778,0.961488976256959
14,248,,0.12379831478336577,0.12380129353895308,3.2639975674978245,2.2852105831585163,0.9787869843393082
15,186,,0.12379715473267788,0.12380000328658182,3.3017500508419175,2.3614981521507445,0.940251898691173
16,161,,0.12379726668870975,0.12380026128782928,3.1507612681580213,2.273780505557937,0.8769807626000841
17,139,,0.12379874514391442,0.12380176715247489,3.3450519268886296,2.3605492344024697,0.98450269248616
18,143,,0.12379812700046004,0.12380109126025118,3.2421953001083352,2.2788009525111192,0.963394347597216
19,239,,0.12379765119711598,0.12380059875813437,3.4401158070310203,2.4663306169676957,0.9737851900633245
20,71,,0.1237983261607739,0.1238012266986223,3.414584374431115,2.391489337621323,1.0230950368097922
21,208,,0.12379731106060224,0.1238002818013425,3.6420351416929293,2.6742307649360555,0.9678043767568738
22,171,,0.12379858569133641,0.12380168111218101,3.262731521677267,2.3064637712688523,0.9562677504084149
23,0,,0.12379739746929515,0.12380032672432029,3.100875320920011,2.199027323562092,0.901847997357919
24,100,,0.12379817866123764,0.1238011700358459,3.12900637652632,2.187926419758213,0.9410799567681067
25,219,,0.12379829560020596,0.12380143808019041,3.3831028263029452,2.4409480342596623,0.9421547920432829
26,141,,0.12379725292235416,0.12380010553636607,3.1583633651856076,2.2419869751699935,0.9163763900156141
27,8,,0.12379872567835218,0.12380192676968595,3.575573633703243,2.6039131301506018,0.9716605035526413
28,195,,0.12379796962119635,0.12380100146353423,3.3025480559638254,2.362916657742886,0.9396313982209392
29,186,,0.12379782584884694,0.12380082572159468,3.077344557501249,2.1767711899113067,0.9005733675899421
30,216,,0.12379964826956386,0.12380288756664229,3.390480453052703,2.393036335378781,0.9974441176739219
31,44,,0.12379901947191482,0.12380219307448417,3.2219991134278985,2.259621012867484,0.9623781005604144
32,22,,0.12379875905431348,0.12380176665455592,3.1747999873895765,2.201914682844688,0.9728853045448886
33,220,,0.123797667402086,0.12380062307788181,3.561337862875291,2.5683147584394135,0.9930231044358777
34,5,,0.12379786268575123,0.12380075021416337,3.3217504684792516,2.33480307922369,0.9869473892555618
35,138,,0.12379780665769505,0.1238007334265805,3.103672374293751,2.1687664408850935,0.9349059334086576
36,20,,0.12379846913163133,0.12380157323125748,2.996235008406586,2.0892080798678307,0.9070269285387553
37,76,,0.12379874794079478,0.12380185050541492,3.2915472221348523,2.297572383711639,0.9939748384232132
38,123,,0.12379919376983539,0.1238022876992004,3.6317493336750317,2.5786842312365366,1.0530651024384952
39,108,,0.12379759651065823,0.12380047694655658,3.356376000743296,2.393274674680214,0.9631013260630823
40,103,,0.12379761897622504,0.12380057697904759,3.2339786531869095,2.3060403670602625,0.927938286126647
41,7,,0.12379753864829814,0.12380050413278562,3.127927950353069,2.229933207561885,0.8979947427911839
42,1,,0.1237972278598249,0.1238000742982874,3.26178725955009,2.3035401040097554,0.9582471555403345
43,31,,0.12379760349142534,0.12380051125420852,3.1671737232605324,2.2344017525471713,0.932771970713361
44,2,,0.12379712133579249,0.12380004062079274,3.2895420526523367,2.3810151604001533,0.9085268922521834
45,171,,0.12379864807472318,0.12380162286947854,3.317222786781258,2.3012281981953038,1.0159945885859543
46,134,,0.12379727157222384,0.1238001965938671,3.3643437233884583,2.4119151573160025,0.9524285660724559
47,165,,0.12379826700994379,0.12380134895551528,3.2169325292067583,2.2563074831528525,0.9606250460539059
48,65,,0.1237983365962177,0.12380136797192308,3.0835982067970917,2.150861875732744,0.9327363310643477
49,157,,0.12379745658570163,0.12380029754188102,3.124552479845306,2.2008528621400103,0.9236996177052959
50,195,,0.12379848945842054,0.1238015864579941,3.2619801720143187,2.295420075230851,0.9665600967834678
51,98,,0.12379829007942482,0.12380135676065032,3.402185739464869,2.4314506652412717,0.9707350742235974
52,117,,0.12379915439000524,0.12380224569692205,3.3820238914123593,2.364524001362753,1.0174998900496064
53,255,,0.12379815402356276,0.12380108756959521,3.2194303510282793,2.2630383610098193,0.9563919900184601
54,206,,0.12379766262152732,0.12380057180823048,3.2110406728712064,2.277755510533325,0.9332851623378815
55,251,,0.12379826825918994,0.12380130670668943,3.1157299410062365,2.1930306357839413,0.9226993052222952
56,97,,0.1237975906174896,0.12380055442095061,3.035299222996855,2.1395968235821385,0.8957023994147164
57,175,,0.12380061208675222,0.12380386494084165,4.0483161314342055,2.8844937298026423,1.1638224016315633
58,243,,0.12379864156082215,0.12380164110697472,3.3064411068741606,2.324885184545394,0.9815559223287664
59,166,,0.12379849130634875,0.12380144527929815,3.0813490173369473,2.114989728923831,0.9663592884131162
60,215,,0.12379819588270599,0.12380117033204596,3.3624997166805883,2.3910596412454197,0.9714400754351686
61,176,,0.1237984722412275,0.12380143710194191,3.5495438291749792,2.502371083036195,1.0471727461387843
62,180,,0.12379885012252981,0.12380189505937071,3.3608745271966995,2.3582927361856036,1.002581791011096
63,99,,0.1237983065414272,0.12380128943946045,3.3865787739471784,2.3795061141594545,1.007072659787724
64,224,,0.12379957567820109,0.12380277829544531,3.761498048691692,2.677082011738918,1.0844160369527742
65,34,,0.12379871327365241,0.1238016451942281,3.227810341896202,2.2206730199938534,1.0071373219023485
66,148,,0.12379851602523666,0.12380145907617399,3.3503337095789334,2.3328664252990166,1.0174672842799168
67,184,,0.12379930178334331,0.12380253682500657,3.4593678296807298,2.481563393981048,0.9778044356996816
68,216,,0.12379773902420423,0.1238005996978844,3.1408390984968264,2.1934626761016602,0.9473764223951662
69,134,,0.12379761315069895,0.12380051372472409,3.0945689044132223,2.1638929422803983,0.930675962132824
70,96,,0.12379868439297148,0.12380167899083488,3.3441735004135467,2.3390970578849704,1.0050764425285763
71,79,,0.1237984972765186,0.12380146928636085,3.431340657124167,2.427455834977394,1.003884822146773
72,108,,0.12379854548547001,0.12380167576574125,2.980527992018949,2.070476223615856,0.9100517684030933
73,124,,0.12379824492268485,0.12380118325623307,3.2345912953828133,2.256578091668871,0.9780132037139424
74,184,,0.12379996642664376,0.12380324748085494,3.6044325918637696,2.578174468613156,1.0262581232506136
75,227,,0.1237971478043116,0.1238000311450094,3.5954258938430144,2.6384949258689687,0.9569309679740456
76,18,,0.12379789023250559,0.12380086303360305,3.33510673774731,2.3777368938970938,0.9573698438502163
77,239,,0.12379758633176108,0.1238005575683905,3.3300538920958047,2.393486177064972,0.9365677150308329
78,136,,0.12379869931592148,0.12380183143046505,3.714104038920027,2.6767777802104433,1.0373262587095837
79,91,,0.12379755079512811,0.12380050626505563,3.2706805264857053,2.348706771604043,0.9219737548816624
80,172,,0.12379844772262143,0.12380155048589384,3.2473086494616155,2.3004810150906962,0.9468276343709192
81,146,,0.1237986386631136,0.12380175424654262,3.4172700527661846,2.4268910925345324,0.9903789602316522
82,65,,0.12379847629560461,0.12380151226501468,3.02578287365435,2.0989837961045907,0.9267990775497594
83,82,,0.12379875828916082,0.12380177667724132,3.3387390918720143,2.3416628393917733,0.997076252480241
84,184,,0.12379827420890635,0.12380122079168093,3.2945026034732336,2.300257599108704,0.9942450043645294
85,152,,0.12379715940926993,0.12380007289538862,3.256755973878114,2.3498223593456657,0.9069336145324485
86,129,,0.12379839116722463,0.12380146134545658,3.4711416487214137,2.5008844210821906,0.9702572276392232
87,86,,0.12379819072951179,0.12380119828959905,3.1037440303475137,2.177840512954674,0.9259035173928396
88,194,,0.12379746149353188,0.1238004137033617,3.2733035657007576,2.3526076596602934,0.9206959060404643
89,100,,0.12379846978018669,0.12380148210609276,2.977165630295872,2.0424690772267127,0.9346965530691591
90,84,,0.12379966818757727,0.12380300611744134,3.3026349365119927,2.307636851586551,0.9949980849254416
91,227,,0.12379786334657344,0.12380073065932483,3.2070799871015083,2.2427316697934714,0.9643483173080369
92,67,,0.1237979341803544,0.12380086057230555,3.1957231557581736,2.2542589587602606,0.941464196997913
93,58,,0.1237977788880103,0.12380069885999312,3.3617272865290033,2.384641820966266,0.9770854655627375
94,182,,0.12379749507792864,0.12380044633181622,3.3435384042857663,2.4034462080245476,0.9400921962612188
95,159,,0.12379796159964118,0.12380101490947623,3.486785586656481,2.514544648366865,0.972240938289616
96,12,,0.1237983949344839,0.12380139547372862,3.399855234105189,2.4147805166185776,0.9850747174866115
97,21,,0.12379879743892745,0.12380192692622788,3.560727667501453,2.5423861914354973,1.018341476065956
98,96,,0.12379946420299379,0.12380274719956022,3.292238410420282,2.3336630067510953,0.9585754036691867
99,213,,0.12379851189105662,0.12380159344804009,3.3184500994242967,2.3361932356390867,0.98225686378521
100,102,,0.12379801505855889,0.12380088347991736,3.4099443698177083,2.3878596200426614,1.022084749775047
101,201,,0.12379845832206778,0.1238014842267062,3.27768403629301,2.2946636783390773,0.9830203579539329
102,81,,0.12379909485263005,0.12380223845432081,3.4525998110021305,2.4507952041699923,1.0018046068321382
103,61,,0.12379900589588441,0.12380208224423425,3.371076065917748,2.3513385222180716,1.0197375436996765
104,202,,0.12379816830878584,0.12380115542998689,3.168575933890395,2.220491498800584,0.948084435089811
105,224,,0.12379770458214673,0.1238005655993755,3.159929684604208,2.2181953210042025,0.9417343636000055
106,20,,0.12380001780139963,0.12380326895078927,3.351728352755174,2.325466634832111,1.026261717923063
107,14,,0.1237992991789214,0.12380239854489367,3.4351834841926348,2.415873612096334,1.0193098720963008
108,171,,0.12379802425717955,0.12380090342599522,3.106087446065658,2.159776461911264,0.946310984154394
109,86,,0.12379887913021548,0.12380200293843141,3.235588144264568,2.2544073408697614,0.9811808033948068
110,146,,0.12379836610209344,0.12380139594624998,2.914519438306627,1.9989345907547431,0.9155848475518837
111,38,,0.12379851391180849,0.1238014811346769,3.449482507176981,2.451278378561824,0.9982041286151571
112,220,,0.12379852176163986,0.12380151069654968,3.7634766104941377,2.706819691786933,1.0566569187072048
113,115,,0.12379883692164781,0.12380180543192044,3.51143522274117,2.4652739139443156,1.0461613087968544
114,229,,0.12379736903603261,0.12380024979061449,3.545163795575661,2.5460273155177617,0.9991364800578992
115,203,,0.12379814019423949,0.12380120976087917,3.146676360753702,2.2270224972421033,0.9196538635115985
116,180,,0.12379919090778731,0.1238024581456613,3.434362287986346,2.470065968093138,0.964296319893208
117,59,,0.12379927103956564,0.12380249448349209,3.1592538434831567,2.2216242266053996,0.9376296168777571
118,196,,0.12379867047871931,0.12380161984746561,3.143180797823959,2.155703382239949,0.98747741558401
119,13,,0.1237986863289994,0.12380189391651068,3.3417339656449485,2.396557755360874,0.9451762102840746
120,145,,0.12379679919192572,0.1237996806853889,3.3729863003056835,2.455675363629922,0.9173109366757615
121,103,,0.1237985290822407,0.12380154606729527,3.1954601743757394,2.21664875632365,0.9788114180520893
122,255,,0.12379813682919882,0.1238010958522249,3.2138726677902696,2.2575503596495423,0.9563223081407273
123,50,,0.1237992464546148,0.12380238697219009,3.537190964297281,2.4876043000894867,1.0495866642077942
124,242,,0.12379885262639907,0.12380188807421959,3.4311588197149376,2.4064638052355463,1.0246950144793914
125,23,,0.12379875596020455,0.12380177440986433,3.504977415533915,2.4709326815073496,1.0340447340265655
126,159,,0.12379937618351808,0.12380253338746319,3.3761575351984447,2.377517311017044,0.9986402241814005
127,148,,0.12379767731421437,0.12380054869777532,3.392552739646476,2.407337160740525,0.9852155789059509
128,230,,0.12379845169400155,0.12380147009116754,3.4955236763533435,2.4895860331774315,1.005937643175912
129,76,,0.12379795083046997,0.12380105410044073,3.3560889103093814,2.41138403358687,0.9447048767225112
130,230,,0.12379797737534985,0.12380096317201159,3.1159076114101367,2.1891887432740305,0.9267188681361063
131,172,,0.1237994148491761,0.12380264191700281,3.2489928473438567,2.261318850867127,0.9876739964767296
132,227,,0.12379782882002917,0.1238007888212582,3.153731846469782,2.2223887843029786,0.9313430621668033
133,51,,0.12379825139631634,0.12380122178741143,3.3318682415145986,2.3517995170502672,0.9800687244643314
134,194,,0.12379769449849368,0.1238005257223968,3.3498671362971777,2.35351936409819,0.9963477721989875
135,241,,0.12379793244079788,0.12380091652099,3.2955206685980443,2.337957755946775,0.9575629126512695
136,12,,0.12379921811684079,0.12380238502126495,3.8929299773648154,2.83439425535974,1.0585357220050753
137,93,,0.1237985356232202,0.12380150706544267,3.2343535915180155,2.2637185008815948,0.9706350906364207
138,162,,0.12379845975772241,0.12380155089917624,3.2126684089373043,2.243375034265739,0.9692933746715653
139,27,,0.123798573470336,0.1238017129485965,3.0948847443027603,2.168468383672746,0.9264163606300144
140,130,,0.12379838121829399,0.12380148605448481,3.3370218704238255,2.3902425735435884,0.9467792968802371
141,161,,0.12379936303933572,0.1238025695887611,3.2581466505184835,2.2847070630606083,0.9734395874578752
142,195,,0.1237985449289744,0.12380161553407605,3.524707427195267,2.5113721544602754,1.0133352727349916
143,237,,0.12379873683524542,0.12380187053664801,3.1551913612883027,2.2152237438569102,0.9399676174313925
144,104,,0.12379757284777489,0.12380054293586948,3.3183568811976443,2.370343413487973,0.9480134677096714
145,112,,0.1237984773619713,0.12380154827415384,3.417757795589523,2.4315411898401464,0.9862166057493766
146,121,,0.12379819040197686,0.12380116134194785,3.575798727105564,2.5454327423129826,1.0303659847925815
147,244,,0.12379706543584731,0.1237999381582432,3.2751010257333064,2.3470297302997096,0.9280712954335968
148,50,,0.12379799279045228,0.1238009512811817,3.4090300083962575,2.4467421658280273,0.9622878425682302
149,127,,0.12379864723301823,0.12380171537334819,3.1569274508580634,2.1850155337087642,0.9719119171492991
150,12,,0.1237993021219343,0.12380247993200517,3.0836924687527016,2.1223242592792246,0.961368209473477
151,108,,0.1237969392495502,0.12379983870647682,3.3293015993925223,2.4069359204030434,0.922365678989479
152,242,,0.12379910319275446,0.1238022343537163,3.7420931263763464,2.667730044493993,1.0743630818823533
153,158,,0.12379739769969282,0.12380037069955324,3.24323296033117,2.317795260547939,0.925437699783231
