rep,truth_draw,truth_fmiss_rep,f_post_mean_mu,f_post_mean_gr,delta_lpd_total,delta_lpd_data,delta_lpd_sel
0,246,0.5,0.12379796409249154,0.12380091059334075,3.429543928530734,2.4487260527606054,0.9808178757701285
1,157,0.5,0.12379866470708434,0.12380167411031724,3.344658063912391,2.346132150382175,0.9985259135302158
2,65,0.5,0.12379768849404355,0.12380053551389936,3.3445780064234896,2.3780950250041144,0.9664829814193752
3,147,0.5,0.12379870278140147,0.12380180980362089,3.1715804237106227,2.2031710701583904,0.9684093535522322
4,119,0.5,0.12379902712817861,0.12380219320716389,3.4091814625541588,2.4397008903491155,0.9694805722050432
5,133,0.5,0.12379960597429576,0.12380292140858946,3.6123423878050858,2.581880341928354,1.0304620458767317
6,202,0.5,0.12379987951400954,0.12380308548422064,3.472672501965974,2.4435403651088734,1.0291321368571005
7,1,0.5,0.12379779135713674,0.12380067955303561,3.45729759310575,2.458444053896187,0.9988535392095628
8,88,0.5,0.1237993030737722,0.1238024600500016,3.1476598959251874,2.1818895494031665,0.9657703465220209
9,140,0.5,0.1237983861818543,0.1238013633003706,3.497822497266668,2.4914274158771548,1.0063950813895133
10,63,0.5,0.12379833735487636,0.12380124201640964,3.4941621781666754,2.463479264723105,1.0306829134435702
11,247,0.5,0.12379882966292158,0.12380191641350771,3.2863410784194116,2.311295953043441,0.9750451253759707
12,230,0.5,0.12379859068125565,0.12380157446624668,3.2068888580841417,2.2358369703525796,0.9710518877315621
13,101,0.5,0.1237982019841499,0.12380129013653958,3.3919276417596507,2.4117113752590456,0.9802162665006051
14,27,0.5,0.12379837672334987,0.12380143661705892,3.205419222400508,2.2585601005379488,0.946859121862559
15,4,0.5,0.12379926338180694,0.12380250399449882,3.377987531458473,2.3792491240272966,0.9987384074311763
16,69,0.5,0.12379828719609563,0.12380117912630464,3.437840752368686,2.4078230352516528,1.0300177171170333
17,62,0.5,0.12379775771624378,0.12380064637289928,3.321732829116172,2.360611653481584,0.9611211756345881
18,233,0.5,0.12379879314361866,0.1238018183570906,3.283090091237682,2.2902762307307967,0.9928138605068852
19,242,0.5,0.1237989205727758,0.12380200366335439,3.4887779355913153,2.4685685073290244,1.0202094282622909
20,139,0.5,0.12379872708286256,0.12380172524549259,3.5251153666458777,2.486694465182353,1.0384209014635246
21,229,0.5,0.1238000498595612,0.12380325856900712,3.592152152215874,2.515427091757118,1.076725060458756
22,16,0.5,0.12379993986647492,0.12380321996381703,3.301417700537854,2.2963832217460265,1.0050344787918277
23,121,0.5,0.1237998245210781,0.1238030772680036,3.3933263572818646,2.3842448700039256,1.009081487277939
24,61,0.5,0.12379904259322567,0.12380207915659831,3.33781783796411,2.3183582382344525,1.0194595997296574
25,29,0.5,0.12379933901878228,0.12380242965134339,3.3465550833419684,2.316672350532201,1.0298827328097673
26,47,0.5,0.12379851276891744,0.12380154859507722,3.373087499290534,2.366892315692155,1.0061951835983791
27,20,0.5,0.12379828493402438,0.12380124512701478,3.3354500530030577,2.329208059444909,1.0062419935581488
28,183,0.5,0.12379846520500079,0.12380136737486319,3.422399493588216,2.4160173460358862,1.0063821475523298
29,251,0.5,0.12379936095844687,0.12380250776828844,3.6322217753727273,2.58700308550533,1.0452186898673972
30,128,0.5,0.12379699562795761,0.12379985669144308,3.109151286254246,2.22372548605054,0.8854258002037056
31,16,0.5,0.1237981661502385,0.12380121140135886,3.498939348084889,2.50358518954215,0.9953541585427388
32,118,0.5,0.12380017531556392,0.12380353277022202,3.6709682887571944,2.6239805233619222,1.0469877653952722
33,125,0.5,0.12379889157962379,0.12380206160334624,3.3190581855924393,2.3389417454526438,0.9801164401397955
34,7,0.5,0.12379898896886168,0.12380223755008196,3.3086031187369827,2.332233296543478,0.9763698221935044
35,104,0.5,0.12379762525170762,0.1238005250176931,3.331743178893589,2.3787885633664985,0.9529546155270907
36,190,0.5,0.12379955677713932,0.12380278102127021,3.1544908496288713,2.1846578138768393,0.969833035752032
37,195,0.5,0.12379873993978924,0.12380179146142291,3.144610905022944,2.182511222086987,0.9620996829359569
38,87,0.5,0.1238004229313715,0.12380380219910306,3.4970843343979254,2.468582786645584,1.0285015477523416
39,18,0.5,0.12379840663201316,0.12380138537401748,3.495647945709891,2.4916716743629763,1.0039762713469145
40,9,0.5,0.12379924284763795,0.12380238390786048,3.433652869098978,2.415550617023399,1.018102252075579
41,127,0.5,0.12379961454846752,0.12380275978349474,3.2224009857798706,2.215911550417246,1.0064894353626244
42,68,0.5,0.12379945498207248,0.1238025487066417,3.551880458742403,2.477967164456061,1.073913294286342
43,220,0.5,0.12379853652520739,0.12380152954127861,3.6411115746288942,2.606955125429778,1.0341564491991164
44,50,0.5,0.12379868705787217,0.1238017518976721,3.325783739227063,2.340445507272989,0.9853382319540742
45,105,0.5,0.1237990553847567,0.12380212500583405,3.4382593851300953,2.4076545294492746,1.0306048556808207
46,25,0.5,0.12379722140959519,0.12380006945432573,3.3306158567412467,2.40151591801407,0.9290999387271768
47,198,0.5,0.12379998098492587,0.12380331789276866,3.3528517313716293,2.332232953602812,1.0206187777688172
48,24,0.5,0.12380054503696337,0.12380395999088147,3.8871245803569536,2.8007726553909436,1.08635192496601
49,139,0.5,0.12379905079559367,0.12380215869142727,3.372658180751955,2.36754124079701,1.005116939954945
50,63,0.5,0.12379763539285568,0.1238005842381859,3.5261396622954067,2.5378888528307755,0.9882508094646312
51,47,0.5,0.12379931191871346,0.12380243900956232,3.68927382433111,2.630413093644478,1.0588607306866322
52,225,0.5,0.12380111180254855,0.12380448827763686,3.89583595225497,2.7781468339766207,1.1176891182783493
53,197,0.5,0.12379772796606162,0.12380064006754853,3.4314322930089816,2.461245674052151,0.9701866189568307
54,37,0.5,0.12379950363705593,0.12380278221942571,3.4699378848981723,2.4731041700585195,0.9968337148396529
55,64,0.5,0.12380009857229426,0.12380336351784009,3.3720251058668964,2.344881085778468,1.0271440200884285
56,58,0.5,0.1237994914793398,0.12380261293708758,3.565267578034934,2.5077569670248465,1.0575106110100876
57,155,0.5,0.12379900923677112,0.12380215761762867,3.1764385660301286,2.207052029781039,0.9693865362490897
58,80,0.5,0.12379834747358942,0.12380130082585757,3.279907324031626,2.288326054052476,0.9915812699791502
59,71,0.5,0.1237991108041736,0.12380215053444632,3.3774630338321003,2.3374185030594106,1.0400445307726898
60,134,0.5,0.12380019184340796,0.12380358454951511,3.5208940846334826,2.4981802429123547,1.022713841721128
61,255,0.5,0.12380061223980877,0.12380393910646567,3.518028802367212,2.4481975884106646,1.0698312139565473
62,58,0.5,0.12379878640197192,0.12380188759005704,3.2485267774217164,2.2679066672661463,0.98062011015557
63,81,0.5,0.12379932716748931,0.12380236919371126,3.632397248065331,2.54277334307983,1.0896239049855012
64,222,0.5,0.12379935710148042,0.12380252445554688,3.234445815936624,2.2568842639493596,0.9775615519872645
65,79,0.5,0.1237992792553529,0.12380237428214916,3.396205332049817,2.3821630132179052,1.0140423188319119
66,197,0.5,0.12379940467802729,0.12380259254093282,3.485316542233761,2.487434630343074,0.997881911890687
67,121,0.5,0.1238001426963736,0.12380336781792725,3.483516403307874,2.4317907027320302,1.0517257005758438
68,39,0.5,0.12379871569057928,0.12380171700785828,3.045162163880889,2.079882938712359,0.9652792251685298
69,95,0.5,0.12379888992377655,0.12380202630338906,3.4771552809137347,2.4531588810330334,1.0239963998807013
70,228,0.5,0.12379846627063379,0.12380137013466795,3.720687377401589,2.6592169367039276,1.0614704406976614
71,172,0.5,0.1238001416684372,0.1238034373908001,3.394774065789022,2.395856762509993,0.9989173032790291
72,206,0.5,0.12379873656349107,0.12380179780209391,3.3093771264453267,2.324140143205028,0.9852369832402985
73,146,0.5,0.12380048571548682,0.12380382441421053,3.37408589402105,2.354320219738355,1.019765674282695
74,225,0.5,0.12379833318557427,0.12380123773473645,3.4300463941484622,2.4116898996944087,1.0183564944540535
75,106,0.5,0.12379901138453346,0.12380219574483067,3.774304033735689,2.7154801374118733,1.0588238963238155
76,197,0.5,0.12379966350396096,0.12380287118908943,3.3493907563447465,2.352754013789365,0.9966367425553813
77,44,0.5,0.12380025775095682,0.12380347947619938,3.5841498769830764,2.520460756434005,1.0636891205490713
78,47,0.5,0.12380093501059203,0.12380429578786552,3.3705512659470287,2.3381548837557204,1.0323963821913082
