rep,truth_draw,truth_fmiss_rep,f_post_mean_mu,f_post_mean_gr,delta_lpd_total,delta_lpd_data,delta_lpd_sel
0,93,,0.12379676428727154,0.12379950662498901,3.2530967074331443,2.332032731403274,0.9210639760298704
1,185,,0.12379709432473512,0.12379999822440606,3.3887180684747022,2.4578232567945975,0.9308948116801048
2,101,,0.12379710241627394,0.12380003366330027,3.453746162565551,2.5425919989128545,0.9111541636526965
3,4,,0.1237979240171433,0.12380094079628927,3.2819530537855712,2.3626420473864016,0.9193110063991696
4,243,,0.12379701788930658,0.12379986523702192,3.341796375875049,2.4189471998064676,0.9228491760685813
5,251,,0.1237987986408263,0.12380198570537342,3.2026401049585616,2.2673735360585,0.9352665689000617
6,157,,0.12379728623267076,0.12380014865792395,3.248641559540772,2.32116574155782,0.9274758179829519
7,185,,0.12379875433644998,0.12380188619800969,3.610890564270221,2.5921166611101683,1.018773903160053
8,7,,0.12379776557376934,0.12380068559183144,3.1727810243264685,2.246151605186185,0.9266294191402835
9,139,,0.12379892574945009,0.12380208679355942,3.160118847702961,2.190931113265407,0.9691877344375541
10,79,,0.12379798833643507,0.12380109666448229,3.3219806106081364,2.3993130993164584,0.922667511291678
11,60,,0.1237983247943355,0.12380140205316983,3.2851428762676846,2.3164893317001827,0.968653544567502
12,115,,0.1237970508186789,0.12379997783428254,3.2462138076476776,2.3529877489175988,0.8932260587300789
13,155,,0.1237987740644115,0.12380180980360658,3.1198894758589404,2.1449068874622412,0.9749825883966992
14,41,,0.12379740071747414,0.12380031267945932,3.719945750003319,2.721262329499268,0.9986834205040509
15,91,,0.12379674510929867,0.12379970776807894,3.411732282704463,2.5261300665483475,0.8856022161561157
16,253,,0.12379772382862131,0.12380065178048096,3.0077718867126464,2.096644162406676,0.9111277243059703
17,150,,0.12379879802544141,0.12380178607340137,3.520687118688272,2.48168420667659,1.0390029120116822
18,196,,0.12379875207239545,0.12380184459172983,3.235957893290106,2.269337684466194,0.9666202088239118
19,66,,0.12379789183585588,0.12380089830961143,3.3091232163449718,2.36470562268525,0.9444175936597219
20,17,,0.12379749663867518,0.12380035647497302,3.2599784535795493,2.3026988268373145,0.9572796267422348
21,7,,0.1237982704599888,0.12380130176592047,3.107238511010735,2.187224978266869,0.9200135327438659
22,81,,0.1237991306235233,0.12380209735712436,3.3156672171621153,2.2737226015428575,1.0419446156192578
23,151,,0.12379766379942077,0.12380061902950291,3.441990858255508,2.476924896032102,0.9650659622234059
24,159,,0.12379855475525461,0.12380164511317872,3.1040586548064653,2.1766345460985974,0.9274241087078678
25,224,,0.1237987035056288,0.12380184175622086,3.2981448259906188,2.3499925674982194,0.9481522584923994
26,140,,0.12379925012853334,0.12380247129312102,3.3191981506513457,2.3514041142552173,0.9677940363961284
27,16,,0.1237991925892104,0.123802355486828,3.3947968236893757,2.411532180115188,0.9832646435741879
28,94,,0.12379750598536204,0.12380047443252051,3.245122229117726,2.3291056583567524,0.9160165707609735
29,217,,0.12379762729618346,0.12380051465404188,3.0292278550070364,2.126713485880117,0.9025143691269193
30,238,,0.12379798032488745,0.12380090357871268,3.280140349697092,2.294452569564015,0.9856877801330768
31,251,,0.1237979914366655,0.12380098449934704,3.336617108967914,2.376791383385296,0.9598257255826184
32,84,,0.12379695332630639,0.12379976605515441,3.228088451407473,2.3171386096506126,0.9109498417568602
33,89,,0.12379760230535483,0.12380049253381864,3.057849797294807,2.1424677710063804,0.9153820262884267
34,127,,0.12379742454378102,0.12380029258997875,3.4901910346746376,2.5050092218375823,0.9851818128370553
35,50,,0.12379792454212775,0.12380081097259547,3.4576611599927674,2.4457161483232994,1.011945011669468
36,138,,0.12379655926902242,0.12379938459321096,3.1713778367612235,2.3118410665241242,0.8595367702370993
37,73,,0.12379784071694697,0.12380069549511222,3.18247451390738,2.2262240043282873,0.9562505095790925
38,74,,0.12379828743163665,0.12380128033452804,3.40607311467096,2.417433753881795,0.9886393607891648
39,183,,0.12379766286150522,0.12380059769870616,3.5525527545278806,2.5616082288769917,0.9909445256508889
40,69,,0.12379810739890307,0.1238012283685094,3.2484725926145757,2.3251388440500307,0.923333748564545
41,84,,0.12379821592158685,0.12380111638193778,3.5327628756812715,2.509558132493879,1.0232047431873923
42,162,,0.1237970378487443,0.12379988642279452,3.1217809181796383,2.204905270634015,0.9168756475456235
43,141,,0.12379859380487149,0.1238017071701815,3.460261226626187,2.4783707972083278,0.9818904294178594
44,233,,0.12379700911373587,0.12379987675480945,3.3691887459668806,2.4207885604584476,0.948400185508433
45,103,,0.12379766988052843,0.12380059505665192,3.375092978519831,2.409234255242069,0.965858723277762
46,181,,0.1237971931356022,0.12380009532659247,3.182993109149436,2.2853098701556576,0.8976832389937783
47,57,,0.12379763106739083,0.12380071778744797,3.556867966015318,2.604550346287141,0.9523176197281771
48,239,,0.12379714227849518,0.12380004103506047,3.338324409393124,2.4095486915499578,0.9287757178431661
49,155,,0.12379809963202743,0.12380124942398793,3.3709435316450254,2.4541600148380383,0.9167835168069871
50,25,,0.12379728296634405,0.12380015151601567,3.0239432537500193,2.126878247648534,0.8970650061014851
51,183,,0.12379756108418118,0.12380039934573007,3.1443031942445714,2.205333683434418,0.9389695108101535
52,93,,0.12379819865941266,0.12380137044220471,3.5362218642864036,2.5953032191789873,0.9409186451074163
53,104,,0.1237976001380752,0.12380049026650533,3.339385209675413,2.386179244084815,0.9532059655905982
54,121,,0.12379906894075553,0.12380221747881662,3.1539909537855237,2.2003633007463748,0.953627653039149
55,194,,0.12379781078919375,0.12380067456277044,3.0692595356175616,2.150877516748807,0.9183820188687548
56,234,,0.12379901295964013,0.12380218509860616,3.1816786537979738,2.2243502461334685,0.9573284076645052
57,213,,0.12379804471744059,0.1238009891428133,3.5963150758063307,2.596642106270565,0.9996729695357658
58,94,,0.12379696315576491,0.12379985043961937,3.164480375203823,2.2764189681512903,0.8880614070525326
59,210,,0.12379793939335941,0.12380088420357802,3.539227942649802,2.543387811793366,0.9958401308564362
60,162,,0.12379854390826187,0.1238015876212509,3.2487874240101746,2.274994008711559,0.9737934152986156
61,229,,0.1237973162450097,0.12380017157005166,3.3186534377890666,2.36720719152126,0.9514462462678068
62,182,,0.12379729311657461,0.12380022227326988,3.334529460783301,2.4048222720519163,0.9297071887313848
63,103,,0.1237974419841411,0.12380029494715594,3.330115248971481,2.3814994081190832,0.9486158408523977
64,3,,0.1237991761544986,0.12380238319764278,3.679146084811862,2.6556479905837307,1.023498094228131
65,139,,0.12379891388919446,0.12380202615777425,3.4637261434405104,2.4398251763842893,1.0239009670562211
66,15,,0.12379692887687599,0.12379979128529182,3.220765626364141,2.3081348829756223,0.9126307433885188
67,248,,0.12379795872659913,0.12380104531944598,3.221038551762433,2.303281798249259,0.9177567535131743
68,27,,0.12379814465329372,0.12380116305372268,3.1723423823536905,2.228497581919669,0.9438448004340216
69,23,,0.1237974542462565,0.1238003250741969,3.233496970890485,2.297449010648279,0.936047960242206
70,96,,0.12379868564571933,0.12380176301599054,3.127824411722713,2.197084329799395,0.930740081923318
71,147,,0.12379930958973782,0.12380254751608817,3.1845975151806556,2.223475727362228,0.9611217878184277
72,184,,0.12379968768532235,0.12380281438823183,3.551155052425031,2.4825218644801055,1.0686331879449256
73,198,,0.12379761675517138,0.12380065112663835,3.0507750705037324,2.17230977771041,0.8784652927933223
74,141,,0.12379794504853314,0.12380099506736403,3.366819193396225,2.4048951971815598,0.9619239962146651
75,86,,0.12379705075383107,0.12380000716943879,3.3249529994720888,2.4338495847333093,0.8911034147387795
76,233,,0.12379722611126152,0.12380004084479368,3.141712214371239,2.210618678202053,0.9310935361691861
77,129,,0.1237968916333759,0.12379978364754034,3.3322956680923426,2.4124756538883503,0.9198200142039923
