rep,truth_draw,delta_lpd_total,delta_lpd_data,delta_lpd_sel
87,127,0.8494729187822152,-0.15544582078820213,1.0049187395704173
88,24,0.593673324110668,-0.34659757110183875,0.9402708952125067
89,177,0.6007756922139684,-0.34356563804711016,0.9443413302610786
90,162,0.16770863794239332,-0.7095533824835627,0.877262020425956
91,86,0.3972560379173551,-0.5130759773353049,0.9103320152526599
92,196,0.4402188980874371,-0.4823236048498103,0.9225425029372474
93,133,0.7576032723000523,-0.1882413437664212,0.9458446160664735
94,14,0.5578385097334149,-0.37543163973644766,0.9332701494698625
95,55,0.05529132801332892,-0.8140411185953127,0.8693324466086416
96,66,0.8999825556171643,-0.07986967138585044,0.9798522270030148
97,25,0.5885990827287664,-0.33940916234082863,0.928008245069595
98,128,-0.20379058085505974,-1.0456533414089648,0.8418627605539051
99,9,0.09134774992039496,-0.7790645013968174,0.8704122513172123
