rep,truth_draw,truth_fmiss_rep,f_post_mean_mu,f_post_mean_gr,delta_lpd_total,delta_lpd_data,delta_lpd_sel
0,217,,0.12379817558879111,0.12380118198253195,3.433460480965209,2.430321667199564,1.003138813765645
1,163,,0.1237989477026834,0.12380198303339149,3.49816977152841,2.4672406283798693,1.0309291431485406
2,130,,0.1237982646297138,0.12380131921250777,3.4381241904084163,2.44570666498754,0.9924175254208762
3,69,,0.12379944106778674,0.12380259695754658,3.636402945781242,2.592562264429688,1.0438406813515542
4,78,,0.12379894355109658,0.12380197314967065,3.2974878343328555,2.3067601781123983,0.9907276562204572
5,10,,0.12379862124196805,0.12380178904661227,3.3231702049533283,2.3796862613022824,0.9434839436510458
6,19,,0.12379861112536598,0.12380176928407613,3.1079918253599885,2.199681327834952,0.9083104975250365
7,4,,0.12379946418446097,0.12380272388437416,3.9230549852382524,2.830375246628506,1.0926797386097462
8,44,,0.12379884941816982,0.12380187024549646,3.7498409731076663,2.657674566401539,1.0921664067061272
9,208,,0.12379718548229127,0.12380008373708015,3.2940872299901685,2.3550581890544606,0.9390290409357078
10,166,,0.12379814510966165,0.12380104882299262,3.2326170705724735,2.2608972496319666,0.9717198209405069
11,233,,0.12379885780143356,0.1238019388584056,3.2851865975782175,2.3147457357876533,0.9704408617905642
12,128,,0.12379652848859587,0.12379930046926088,3.216680578944363,2.309757888265324,0.9069226906790391
13,155,,0.12379943241724362,0.12380266417700973,3.4612284363033154,2.471884752348757,0.9893436839545586
14,248,,0.12379853583462358,0.12380154237345592,3.3273102597461275,2.329216123069642,0.9980941366764853
15,186,,0.12379725955714721,0.12380011689275043,3.32343797288479,2.373613166152751,0.949824806732039
16,161,,0.12379752290855033,0.12380055300554914,3.2061222288815543,2.3076651347552115,0.8984570941263428
17,139,,0.12379892465833736,0.12380196302682603,3.385445231990161,2.3878115976595495,0.9976336343306116
18,143,,0.12379840569937997,0.12380140764671277,3.41714642154642,2.4127389935505335,1.0044074279958863
19,239,,0.12379787752617039,0.1238008527968936,3.537020643748349,2.5377384914825143,0.9992821522658346
20,71,,0.12379875319444902,0.12380168376905909,3.644928666077533,2.565778113744784,1.0791505523327487
