H0_true,H0_inferred_gr,delta_H0_inferred_minus_true,omega_m_true,omega_m_assumed,omega_k_true,r_d_true,r_d_assumed,theta_star_true,theta_star_obs,A_lens_true,A_lens_obs,relief_fraction,rd_shift_needed_frac_for_H0local
7.327050112213359512e+01,7.031215201521472125e+01,-2.958349106918873872e+00,3.057843800025198955e-01,3.150000000000000022e-01,0.000000000000000000e+00,1.428790629869999975e+02,1.470900000000000034e+02,1.105903631069730074e-02,1.105903631069730074e-02,9.014839421509232009e-01,9.014839421509232009e-01,5.200271455740568260e-01,-3.652336939733458188e-02
6.556047946677261962e+01,7.611955644738048932e+01,1.055907698060786970e+01,3.836951082276495728e-01,3.150000000000000022e-01,0.000000000000000000e+00,1.576194086611259593e+02,1.470900000000000034e+02,1.196494169297783114e-02,1.196494169297783114e-02,9.544926681096144172e-01,9.544926681096144172e-01,4.429363486820548923e-01,4.240020412599254662e-02
7.349827469179446382e+01,6.600002764102777064e+01,-7.498247050766693178e+00,2.840636792942652367e-01,3.150000000000000022e-01,0.000000000000000000e+00,1.377540548812511645e+02,1.470900000000000034e+02,1.038669998279685876e-02,1.038669998279685876e-02,9.812206380744877832e-01,9.812206380744877832e-01,-2.499950641021850828e-01,-9.509812416242169331e-02
6.866482523163038820e+01,7.520602467030523997e+01,6.541199438674851763e+00,3.780956209280506020e-01,3.150000000000000022e-01,0.000000000000000000e+00,1.496359332990767541e+02,1.470900000000000034e+02,1.182240913173159859e-02,1.182240913173159859e-02,8.567129361682407351e-01,8.567129361682407351e-01,6.060670231597782287e-01,2.998259485131704594e-02
6.918586028747824912e+01,7.019732560823238998e+01,1.011465320754140862e+00,3.233605617182280789e-01,3.150000000000000022e-01,0.000000000000000000e+00,1.476717192031728132e+02,1.470900000000000034e+02,1.104112910074841331e-02,1.104112910074841331e-02,9.608078435111508941e-01,9.608078435111508941e-01,4.995224300414976559e-01,-3.808346720516619932e-02
6.930861532414081694e+01,6.672655323569274799e+01,-2.582062088448068948e+00,3.004690989117988487e-01,3.150000000000000022e-01,0.000000000000000000e+00,1.443449229316771891e+02,1.470900000000000034e+02,1.049995709812856157e-02,1.049995709812856157e-02,8.995409451554826630e-01,8.995409451554826630e-01,-1.202583507691532549e-01,-8.523102717441233267e-02
6.874083721168032923e+01,7.170287287970029411e+01,2.962035668019964874e+00,3.508079961027477656e-01,3.150000000000000022e-01,0.000000000000000000e+00,1.469161088104642374e+02,1.470900000000000034e+02,1.127593487422035717e-02,1.127593487422035717e-02,9.928200065786578765e-01,9.928200065786578765e-01,7.683701570893379795e-01,-1.762690398256694380e-02
7.278626720681808138e+01,7.388452542807144141e+01,1.098258221253360034e+00,3.714837428698030686e-01,3.150000000000000022e-01,0.000000000000000000e+00,1.397471676675917820e+02,1.470900000000000034e+02,1.161624268769704919e-02,1.161624268769704919e-02,1.030841848988815368e+00,1.030841848988815368e+00,8.420490307015281450e-01,1.202112467786276007e-02
6.695611466567673631e+01,7.525581804848452805e+01,8.299703382807791741e+00,3.952645014754566644e-01,3.150000000000000022e-01,0.000000000000000000e+00,1.508049360034917186e+02,1.470900000000000034e+02,1.183017780811670451e-02,1.183017780811670451e-02,9.194951002080931080e-01,9.194951002080931080e-01,5.971753484849052773e-01,3.065941134214700270e-02
7.264155914050309093e+01,6.737430117064228341e+01,-5.267257969860807520e+00,2.974806248360780114e-01,3.150000000000000022e-01,0.000000000000000000e+00,1.396575305005634391e+02,1.470900000000000034e+02,1.060094110282773505e-02,1.060094110282773505e-02,9.242851842160854092e-01,9.242851842160854092e-01,-4.589076671021929954e-03,-7.643317844158825647e-02
6.762367511105074414e+01,6.815181823427379015e+01,5.281431232230460182e-01,3.082022696292053277e-01,3.150000000000000022e-01,0.000000000000000000e+00,1.495205475917592537e+02,1.470900000000000034e+02,1.072216516603087012e-02,1.072216516603087012e-02,9.949182712180764110e-01,9.949182712180764110e-01,1.342532561203187980e-01,-6.587199131084853221e-02
7.420900622695054949e+01,7.203356863383788777e+01,-2.175437593112661716e+00,3.424807354006993432e-01,3.150000000000000022e-01,0.000000000000000000e+00,1.381148721766298024e+02,1.470900000000000034e+02,1.132751466285453895e-02,1.132751466285453895e-02,9.356962662891968874e-01,9.356962662891968874e-01,8.274229703281941184e-01,-1.313321035825076866e-02
6.936534469020502058e+01,7.266667572779135753e+01,3.301331037586336947e+00,3.571020286557096135e-01,3.150000000000000022e-01,0.000000000000000000e+00,1.464966374757366907e+02,1.470900000000000034e+02,1.142626686625768453e-02,1.142626686625768453e-02,8.858364537194186594e-01,8.858364537194186594e-01,9.404778085341709559e-01,-4.529798855982924977e-03
6.735376845435030191e+01,7.553536552603326015e+01,8.181597071682958244e+00,3.861094126632029777e-01,3.150000000000000022e-01,0.000000000000000000e+00,1.519016621256795929e+02,1.470900000000000034e+02,1.187379289768968234e-02,1.187379289768968234e-02,9.387826857573072781e-01,9.387826857573072781e-01,5.472561560654887192e-01,3.445921074280144936e-02
7.125608103204501731e+01,7.555751616342610077e+01,4.301435131381083465e+00,3.825842223014292998e-01,3.150000000000000022e-01,0.000000000000000000e+00,1.442144570880356014e+02,1.470900000000000034e+02,1.187724888920698059e-02,1.187724888920698059e-02,9.672325180714629322e-01,9.672325180714629322e-01,5.433006851024815287e-01,3.476030090734472111e-02
7.186768258478568328e+01,7.308683060004223364e+01,1.219148015256550366e+00,3.488367501551413730e-01,3.150000000000000022e-01,0.000000000000000000e+00,1.435870287285251550e+02,1.470900000000000034e+02,1.149180576218600952e-02,1.149180576218600952e-02,9.181409121225542203e-01,9.181409121225542203e-01,9.844945357067439451e-01,1.180029093615253544e-03
6.902706123142075967e+01,7.008778279104377873e+01,1.060721559623019061e+00,3.365727936737946124e-01,3.150000000000000022e-01,0.000000000000000000e+00,1.454349713925446963e+02,1.470900000000000034e+02,1.102404605044097000e-02,1.102404605044097000e-02,9.406383231239022757e-01,9.406383231239022757e-01,4.799612126863885830e-01,-3.957176322737110397e-02
6.582292334350073304e+01,7.383779805997804147e+01,8.014874716477308425e+00,3.924355558457152116e-01,3.150000000000000022e-01,0.000000000000000000e+00,1.509495488878860101e+02,1.470900000000000034e+02,1.160895318862681554e-02,1.160895318862681554e-02,9.567776277913031535e-01,9.567776277913031535e-01,8.503932035753496432e-01,1.138605469475972853e-02
6.601665624750336292e+01,7.477493180776349391e+01,8.758275560260130987e+00,3.965707492391675748e-01,3.150000000000000022e-01,0.000000000000000000e+00,1.517628751907889182e+02,1.470900000000000034e+02,1.175515208327089327e-02,1.175515208327089327e-02,8.718793534647306664e-01,8.718793534647306664e-01,6.830478914708043581e-01,2.412307937323521223e-02
6.570592957338271844e+01,7.118757115298866722e+01,5.481641579605948777e+00,3.385512956048646327e-01,3.150000000000000022e-01,0.000000000000000000e+00,1.547348086527862847e+02,1.470900000000000034e+02,1.119556452129442589e-02,1.119556452129442589e-02,9.473929879640701213e-01,9.473929879640701213e-01,6.763519916051188297e-01,-2.462886641961214984e-02
7.062312139135681832e+01,6.781623314875606923e+01,-2.806888242600749095e+00,2.968175007451488434e-01,3.150000000000000022e-01,0.000000000000000000e+00,1.446754606329061517e+02,1.470900000000000034e+02,1.066984230696607985e-02,1.066984230696607985e-02,9.617549365325838151e-01,9.617549365325838151e-01,7.432734799215423571e-02,-7.043042213058270384e-02
7.023020549938793522e+01,7.095343928952142676e+01,7.232337901334915387e-01,3.327448261309430277e-01,3.150000000000000022e-01,0.000000000000000000e+00,1.453775395731360618e+02,1.470900000000000034e+02,1.115904880175779337e-02,1.115904880175779337e-02,9.456476821112950182e-01,9.456476821112950182e-01,6.345427302716829532e-01,-2.781016010875181355e-02
7.510309739528815953e+01,6.783504654581676618e+01,-7.268050849471393349e+00,2.913025720805897945e-01,3.150000000000000022e-01,0.000000000000000000e+00,1.371721003326272239e+02,1.470900000000000034e+02,1.067277555624354321e-02,1.067277555624354321e-02,9.173025107863137517e-01,9.173025107863137517e-01,7.768688318156447004e-02,-7.017487390276511139e-02
7.564939442969145489e+01,6.684428249136077227e+01,-8.805111938330682619e+00,2.963256330119736215e-01,3.150000000000000022e-01,0.000000000000000000e+00,1.333095793192078702e+02,1.470900000000000034e+02,1.051831059143863364e-02,1.051831059143863364e-02,8.990451488474834330e-01,8.990451488474834330e-01,-9.923526939986326845e-02,-8.363204861991824224e-02
6.856136151003498469e+01,7.039404035179015295e+01,1.832678841755168264e+00,3.181761041535310919e-01,3.150000000000000022e-01,0.000000000000000000e+00,1.503850913138433327e+02,1.470900000000000034e+02,1.107180693855823808e-02,1.107180693855823808e-02,9.114591891134855572e-01,9.114591891134855572e-01,5.346500628196697580e-01,-3.541077683895466066e-02
7.117419621167400123e+01,7.088314178652395015e+01,-2.910544251500510882e-01,3.287979530250038085e-01,3.150000000000000022e-01,0.000000000000000000e+00,1.440087976352791657e+02,1.470900000000000034e+02,1.114808520339449424e-02,1.114808520339449424e-02,9.225305981633130648e-01,9.225305981633130648e-01,6.219896047364192881e-01,-2.876532206984738771e-02
6.913311207861153207e+01,7.551434277579139120e+01,6.381230697179859135e+00,3.961740139065120792e-01,3.150000000000000022e-01,0.000000000000000000e+00,1.464519758012372108e+02,1.470900000000000034e+02,1.187051288728189526e-02,1.187051288728189526e-02,1.092289707510171404e+00,1.092289707510171404e+00,5.510102186086797138e-01,3.417345226554813209e-02
7.140647282594139256e+01,7.040968517412984795e+01,-9.967876518115446061e-01,3.423270041771221406e-01,3.150000000000000022e-01,0.000000000000000000e+00,1.403118453049079903e+02,1.470900000000000034e+02,1.107424678694367629e-02,1.107424678694367629e-02,8.780635621585013428e-01,8.780635621585013428e-01,5.374437810946152139e-01,-3.519821429412328673e-02
6.972549635440344673e+01,7.148862929695361856e+01,1.763132942550171833e+00,3.328849544363813306e-01,3.150000000000000022e-01,0.000000000000000000e+00,1.474917197627048040e+02,1.470900000000000034e+02,1.124251936645431077e-02,1.124251936645431077e-02,9.051014782784647661e-01,9.051014782784647661e-01,7.301123744560029660e-01,-2.053810346937623432e-02
7.224169923067054810e+01,7.622644173467469386e+01,3.984742504004145758e+00,3.994179052650415618e-01,3.150000000000000022e-01,0.000000000000000000e+00,1.410383519587466878e+02,1.470900000000000034e+02,1.198161899860449367e-02,1.198161899860449367e-02,9.967278770906233820e-01,9.967278770906233820e-01,4.238496902366611918e-01,4.385315118044497140e-02
6.894169652895179468e+01,7.139423704540631377e+01,2.452540516454519093e+00,3.233533777055097591e-01,3.150000000000000022e-01,0.000000000000000000e+00,1.506969739225961007e+02,1.470900000000000034e+02,1.122779724192508356e-02,1.122779724192508356e-02,8.771885992666632603e-01,8.771885992666632603e-01,7.132566152511271573e-01,-2.182071277982877699e-02
6.926712373872805983e+01,7.572157693356237473e+01,6.454453194834314900e+00,3.999067804625859313e-01,3.150000000000000022e-01,0.000000000000000000e+00,1.460150304603462530e+02,1.470900000000000034e+02,1.190284620402524626e-02,1.190284620402524626e-02,1.021642616227113498e+00,1.021642616227113498e+00,5.140041190067183852e-01,3.699036996044324788e-02
6.811217832729315091e+01,6.751745299442200121e+01,-5.947253328711497034e-01,3.036826039398375920e-01,3.150000000000000022e-01,0.000000000000000000e+00,1.479548622593697473e+02,1.470900000000000034e+02,1.062325942393784091e-02,1.062325942393784091e-02,9.214598377651420646e-01,9.214598377651420646e-01,2.097374900392778851e-02,-7.448877928964114936e-02
6.681483902764304617e+01,7.310140905995866945e+01,6.286570032315623280e+00,3.686986621893467153e-01,3.150000000000000022e-01,0.000000000000000000e+00,1.509970834760391369e+02,1.470900000000000034e+02,1.149407986221997677e-02,1.149407986221997677e-02,1.000238578494205610e+00,1.000238578494205610e+00,9.818912392930947419e-01,1.378151441424169121e-03
7.877304663076934332e+01,7.472351865106983837e+01,-4.049527979699504954e+00,3.618467758166070691e-01,3.150000000000000022e-01,0.000000000000000000e+00,1.320364229738794393e+02,1.470900000000000034e+02,1.174713100604397875e-02,1.174713100604397875e-02,1.008816133911556667e+00,1.008816133911556667e+00,6.922288123089570533e-01,2.342427341553032782e-02
7.076531840521897720e+01,6.067462999312166971e+01,-1.009068841209730749e+01,2.154562198202083223e-01,3.150000000000000022e-01,0.000000000000000000e+00,1.466929298783003617e+02,1.470900000000000034e+02,9.556821968158485739e-03,9.556821968158485739e-03,8.182334047983644831e-01,8.182334047983644831e-01,-1.200958929799703867e+00,-1.673981013839083154e-01
