delta_lpd_total
2.8061853293040713
2.513082254123617
2.992374561602901
2.5074756459721925
2.5700065089298505
2.7176499748848073
2.6239932517964917
2.6645436643367475
2.62081916240669
2.7521451099653973
2.5475864907734262
2.760626234249173
2.5014094537367555
2.645904909707326
3.0559621858948844
2.7630709156250077
2.6233017655756043
2.7539881127559056
2.879204720142809
2.5923093346004293
2.7352179691382617
2.582645260169784
2.67712117829376
2.6365636759338713
2.902601437638509
2.790896989516682
2.857516950086506
2.8134224054260244
2.9815904463247307
2.5885812984703875
2.963531040150201
2.762005303038677
2.885474335640936
3.2208473384680474
2.812460395987955
2.493291491583193
2.6173229254187618
2.686499658977368
2.6052635301462033
2.6327590627105906
2.4892997830772288
2.6639321860433824
2.531988138636734
2.696818380340858
2.7596684063567523
2.566833489514295
2.913164912415084
3.2765426102221227
2.5153572844016594
2.7001314495728366
2.6502128386880486
2.7250132492504804
2.767438313802245
2.707397883445026
2.522969316009892
2.5049694005745664
2.453407990606877
2.718482612081857
2.6596488145215744
2.5037759745127914
2.666257855846311
2.545479895890935
3.2806171133067323
2.847219742638117
