delta_lpd_total
2.8251286868134002
2.6127272109839055
2.5756283170775305
2.7291105153603894
2.5220696701834413
2.6180967364300045
2.600957962290181
2.5725211424527856
2.600570772296237
2.6761693477229187
2.691102218985691
2.565581567483889
2.7915214023888666
2.478806311417827
2.725239680494724
2.3956753124617194
2.576142202182041
2.5433821261947287
2.692575681198491
2.7093231143206253
2.6780143577022386
2.655143090450622
2.6449763157364146
2.707490231412862
2.633891970436366
2.4749305483518356
2.587275996171684
2.544158790273457
2.6497532508537347
2.7113035182853764
2.4855157633517706
2.8598887169811746
3.056242826317259
2.46233619128526
2.65819814881462
2.7695319876148687
2.7668494408987385
2.9409132102925355
2.751530751254961
2.827356794977959
2.5723108728597595
2.5016551542234993
2.872300080475725
2.49653164391043
2.789433779578985
2.645579937646403
2.5318861190597772
2.9844379836946473
2.464409898251631
2.478130972323356
2.5543350431411227
2.5326742813160195
2.4526063065756603
2.6285536787011665
2.5801380384219783
2.834993939557478
2.403032648863473
2.4855354911289282
2.694555208366239
2.760402417778323
2.7266244280751266
2.5597715807942905
2.4146309151414016
2.429447640971091
2.5667484409401027
2.520497944745159
2.4892456749356597
2.590504941044003
2.773391525247348
2.5595487729410706
2.576278764492315
2.5797878018921097
2.71257340760269
2.3927714572439527
2.656992455582781
2.8009564311662984
2.7609097920600902
2.623107962323786
2.4041119121137626
2.533164883680854
2.5335487234954144
2.3995292750980752
2.5322418883132514
2.637452220286036
2.6120404265801085
2.7031903030990065
2.646968608520183
2.6515634076641277
2.4945935424498202
2.596835320623086
2.7036734893752055
3.0076863975367587
2.9165913779744415
2.7167303836462224
2.5414059930427015
2.8639308671561707
2.612208519209503
2.7113809429583853
2.6773156591816587
2.4736837745089133
2.4625189610255234
2.6503492321980957
2.752585667779556
2.332974086301931
2.7466481757630277
2.4488287632672723
2.578374435359251
2.7702198433435115
2.767612116845953
2.6282197203831856
2.5926032532339605
2.478711684669122
2.76354198281291
2.5361622958858447
2.9970313957596773
2.5972988273172746
2.9151468223047914
2.6787115051315027
2.6062453448294036
2.589262318472265
2.5687390696818966
2.717465648531686
2.885676377189384
2.6604336210803012
2.686537641895768
2.7286971556683284
2.61928955776159
2.603277177094185
2.5044808069253577
2.460915209089137
2.5206682528962574
2.682121008540605
2.672854562440591
2.9225263179103536
2.7621074469890345
2.525615194870795
2.9056699573619085
2.7243202473646306
2.66595693182353
2.546117109405145
2.42691515699363
2.7480574996388327
2.667336748709431
2.4991657437106483
2.505749593366545
2.5573217189762545
2.5463746811681176
2.652304255776528
2.4866204549686586
2.7178078919127984
2.5873608112870556
2.6289081040067117
2.7483475953603147
2.8642063633029693
2.4523188035544194
2.6474259999583865
2.571858325554274
2.4114202519179457
2.7312844859542906
2.857373801910626
2.6899593717679977
2.603266628496897
2.7770403654027405
2.5864779192269793
2.4264956693418185
2.6451664128342713
2.8375868303376706
2.785226918331091
2.7703720084892893
3.049436385632987
2.50871626123228
2.7482029113251087
2.6839043152614863
2.463185252364269
2.7252494919388823
2.952739021263028
2.659552941398374
2.4307520896326196
2.6157553995137164
2.7007781433885043
2.71208839936844
2.511588296454022
2.7226976431945786
2.8965997753950887
2.70027507861181
2.6102208067165975
2.4407389153886925
2.5976935258960907
2.5222123218468937
2.8113782744674722
2.500120237096496
2.7401471609046553
2.628552035971097
2.5543093770289147
2.593944504181536
2.67193298490713
2.673860257677518
2.4944672168860507
2.5376688136898906
2.508471688751058
2.458598041287644
2.78060636314018
2.615998010792339
2.4780407790635195
2.699899732581457
2.453254621880376
2.6367156380740084
2.8251828076573133
2.561621419658138
2.7942912546708953
2.6277367402342975
2.749880304170347
2.791275871489802
2.7921072380871124
2.7777657243495355
2.5298078879582135
2.7990700605892016
2.6472460753648193
2.754437851028001
2.7696523146790355
2.7593311065311354
2.8359492445255796
2.825379678141587
2.704179387441002
2.707510050526082
2.539750841695138
2.5974017765103667
2.492856259020698
2.7372599259576873
2.6860603092623023
2.6705788680179126
2.7242039662810953
2.7547206325890556
2.5886454607959877
2.790948804790844
2.8516141440440492
2.628656369644318
2.527953955637031
2.7798406634669277
2.469035993980981
2.653345435654728
2.535258565663412
2.5421018300937703
2.7601633403417623
2.7213305687174056
2.5806682497899374
2.5205462484696
2.867168133640746
2.480826923702523
2.59744109110369
2.671448257049235
2.7030419194680917
2.780376941099121
2.5011493073974975
2.5371062162973885
2.7444420693826714
2.6430703194461103
2.730438971012802
2.760484373213842
2.733650031390141
2.7409612637981695
2.759839522500897
2.5184834055786496
2.645008614105052
2.6685099452490135
2.5188028778955527
2.6465180812353992
2.8588254877590202
2.5274789786050746
2.639826555693844
2.847949492896589
2.700004212541387
2.4491902784358217
2.906933843649881
2.507353507480161
2.683103768054309
2.505087366422913
2.6232954101844257
2.5196598767807927
2.5015700166230204
2.73098176858781
2.795978775789763
2.4636759945491917
2.7040078816426103
2.811268985166066
2.7251171927736664
2.4605435299174587
2.779168709702276
2.5518430722242442
2.44703170524906
2.5120906397797853
2.668008346617057
2.6787859649205075
2.4531784095942157
2.5483059032499114
2.5205790594566793
2.4452580331433182
2.4831723415798024
2.597554765534312
2.8131888554868283
2.4379530417074875
2.5723320149320443
2.594147792229137
2.5758602513514575
2.7036734319273137
2.7570103650139117
2.8947044785219873
2.842236506593963
2.431502099801037
2.7268984432164984
2.8999957024933565
2.511298523639198
2.7594859579877493
2.5639079736770896
2.6359705998668232
2.595005687521507
2.7188453254281626
2.5215201389946174
2.8140947850139355
2.809704579131278
2.670541709944928
2.6777181103735757
2.9832485294918456
